year,category,recipient,location,grant_description,award_amt
2007,PERFORMING ARTS,University of Illinois at Urbana-Champaign,"Champaign, Illinois",To support a pilot curriculum-based arts initiative at the Krannert Center for the Performing Arts,"600,000"
2007,PERFORMING ARTS,"Walker Art Center, Inc.","Minneapolis, Minnesota",To support the Commissioning and Production Residency Program and the Global Contemporary Performance Program,"400,000"
2007,PERFORMING ARTS,"Washington Drama Society, Inc.","Washington, DC",To support artistic and audience development,"300,000"
2007,PERFORMING ARTS,WNYC Radio,"New York, New York",To support the Berlin Without Walls festival,"50,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP                                                         ,Agnes Scott College,"Decatur, Georgia",To support the establishment of the Center for Women's Global Leadership,"50,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP                                                         ,Albion College,"Albion, Michigan",To support institutional initiatives,"50,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP                                                         ,Allegheny College,"Meadville, Pennsylvania",To support the appointment of new faculty in anticipation of senior faculty retirements,"750,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP                                                         ,Allegheny College,"Meadville, Pennsylvania",To support environmental studies,"300,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP                                                         ,American Council of Learned Societies,"New York, New York","To support dissertation completion fellowships for graduate students in the humanities and social sciences, and portable early career fellowships for recent PhD recipients in these fields","6,786,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP                                                         ,American Council of Learned Societies,"New York, New York",To support fellowships for assistant professors in the humanities and humanistic social sciences,"5,070,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP                                                         ,American Council of Learned Societies,"New York, New York",To support the Charles A. Ryskamp Research Fellowship Program for advanced junior faculty members in the humanities and humanistic social sciences,"3,380,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP                                                         ,American Council of Learned Societies,"New York, New York",To support the Frederick Burkhardt Residential Fellowships for Recently Tenured Scholars,"2,937,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP                                                         ,American Indian College Fund,"Denver, Colorado",To support the Mellon Faculty Research Program,"500,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,American Museum of the Moving Image,"Astoria, New York",To support the production of the next generation of the OpenCollection open-source museum collection management system,"2,500,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,American Museum of the Moving Image,"Astoria, New York",To support further development of the OpenCollection software project,"100,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,American Philosophical Society,"Philadelphia, Pennsylvania",To support the preservation of rare recordings of endangered Native American languages,"483,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,American Political Science Association,"Washington, DC",To support an initiative to strengthen political science scholarship in Africa,"896,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,American Studies Association,"Washington, DC",To support the Association's International Initiative,"40,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,American University - Central Asia,"Bishkek, Kyrgyz Republic",To support programs for curriculum enhancement,"100,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,American University in Cairo,"New York, New York",To support postdoctoral teaching fellowships,"682,500"
2007,HIGHER EDUCATION AND SCHOLARSHIP,"American University of Paris, Inc.","Paris, France",To support a program in Middle Eastern and Islamic Studies,"100,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,"American University of Paris, Inc.","Paris, France",To support a meeting of the Council of Deans of the American International Consortium of Academic Libraries,"31,700"
2007,HIGHER EDUCATION AND SCHOLARSHIP,"American University of Paris, Inc.","Paris, France",To support institutional collaboration within the American International Consortium of Academic Libraries,"25,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Amherst College,"Amherst, Massachusetts",To support the appointment of new faculty in anticipation of senior faculty retirements,"860,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Amherst College,"Amherst, Massachusetts",To support an Emeritus Fellowship,"28,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Appalachian College Association,"Berea, Kentucky","To support the vice president for academic programs, faculty development initiatives, and transition planning","900,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Appalachian College Association,"Berea, Kentucky",To support the management of collections purchases for the Association's Central Library,"100,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Appalachian College Association,"Berea, Kentucky",To support professional development opportunities for women administrators in member colleges,"50,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Appalachian College Association,"Berea, Kentucky",To support participation in JSTOR and ARTstor for a new member of the consortium,"47,600"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Appalachian College Association,"Berea, Kentucky",To support participation in JSTOR and ARTstor for a new member of the consortium,"23,500"
2007,HIGHER EDUCATION AND SCHOLARSHIP,"Associated Colleges of the Midwest, Inc.","Chicago, Illinois",To support postdoctoral fellowships,"4,000,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,"Associated Colleges of the Midwest, Inc.","Chicago, Illinois",To establish an endowment in support of administrative operations that serve academic programs,"3,000,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,"Associated Colleges of the Midwest, Inc.","Chicago, Illinois",To support faculty career enhancement programs,"600,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,"Associated Colleges of the South, Inc.","Atlanta, Georgia",To support faculty career enhancement programs,"648,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Association of Independent Colleges and,"Harrisburg, Pennsylvania",To support a conference on library collaboration for librarians from member institutions,"7,040"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Austin College,"Sherman, Texas",To support student-faculty collaborative research in the humanities and social sciences,"150,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Bard College,"Annandale-on-Hudson, New York","To support the integration of science, mathematics, and computing into the general educational core curriculum","633,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Barnard College,"New York, New York","To support an integrated revitalization of the science program through renovation of its facilities, the strengthening of its faculty, and curricular enhancement","3,000,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Bates College,"Lewiston, Maine",To support enhanced sabbatical leaves for continuing faculty,"1,000,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Bates College,"Lewiston, Maine",To support programs for faculty development and curricular innovation,"450,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Beloit College,"Beloit, Wisconsin",To support the integration of students' international study experiences into the curriculum,"200,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Bennington College,"Bennington, Vermont",To support the enhancement of library services and programs,"275,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Bennington College,"Bennington, Vermont",To support the Democracy Project,"250,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Brown University,"Providence, Rhode Island",To support a New Directions Fellowship,"278,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Brown University,"Providence, Rhode Island",To support a New Directions Fellowship,"270,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Bryn Mawr College,"Bryn Mawr, Pennsylvania",To support the Mary Patterson McPherson Endowed Fund for Innovation in the Humanities,"625,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Bryn Mawr College,"Bryn Mawr, Pennsylvania",To support teaching and learning initiatives,"297,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Bucknell University,"Lewisburg, Pennsylvania",To support the development of a long-term academic plan that strengthens the relationship between liberal education and a student's major field,"50,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,California Institute of Technology,"Pasadena, California",To support research and teaching activities in the humanities,"750,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,California Institute of Technology,"Pasadena, California",To support postdoctoral fellowships in the humanities and humanistic social sciences,"512,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Cape Higher Education Consortium,"Wynberg, South Africa",To support the development and implementation of collaborations and partnerships in the Western Cape,"50,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Carleton College,"Northfield, Minnesota",To support a postdoctoral fellowship program,"1,660,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Carleton College,"Northfield, Minnesota","To support the integration of library, information technology, and other curricular support services","30,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Carnegie Mellon University,"Pittsburgh, Pennsylvania",To support a New Directions Fellowship,"234,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Carnegie Mellon University,"Pittsburgh, Pennsylvania",To support the evaluation of a software Enterprise Service Bus for institutions of higher education,"50,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Center for Advanced Study in the,"Stanford, California",To support fellowships for humanists,"2,000,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Clafin University,"Orangeburg, South Carolina",To support access to JSTOR for six historically black colleges and universities in South Carolina,"150,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Claremont McKenna College,"Claremont, California",To support the redesign of the first year liberal arts requirement,"150,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Claremont University Consortium,"Claremont, California",To support the appointment of new faculty in anticipation of senior faculty retirements,"1,500,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Colby College,"Waterville, Maine",To support postdoctoral fellowships and bridge positions for planned faculty retirements,"1,400,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Colby College,"Waterville, Maine",To support programs in public affairs and civic engagement,"300,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Colgate University,"Hamilton, New York",To support postdoctoral fellowships,"800,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,College of the Holy Cross,"Worcester, Massachusetts",To support postdoctoral fellowships,"800,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,College of William and Mary,"Williamsburg, Virginia",To support environmental studies and the use of geographic information systems,"1,500,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Colorado College,"Colorado Springs, Colorado",To support a comparative benchmarking study of curricular and institutional changes at peer liberal arts colleges,"50,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Colorado College,"Colorado Springs, Colorado",To support planning for a language and region-centered program in Mediterranean languages and culture,"50,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Columbia University,"New York, New York",To endow a program to support doctoral students in the humanities,"6,000,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Columbia University,"New York, New York",To support inquiry into disciplinary innovation at the Heyman Center for the Humanities,"350,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Columbia University Press,"Irvington, New York","To support the publication of scholarly monographs in the humanities, in collaboration with the University of California and the University of Chicago","447,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Community MusicWorks,"Providence, Rhode Island",To support efforts to expand a model of classical music and arts education within inner-city communities,"50,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Connecticut College,"New London, Connecticut",To support postdoctoral fellowships,"800,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Connecticut College,"New London, Connecticut",To support improvements in library collection development in collaboration with Trinity College and Wesleyan University,"350,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Connecticut College,"New London, Connecticut",To support faculty development programs that strengthen the connections between students' academic and co-curricular experiences,"50,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Cornell University,"Ithaca, New York",To endow a program to support doctoral students in the humanities,"3,000,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Cornell University,"Ithaca, New York",To endow professorships in the humanities,"2,500,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Cornell University,"Ithaca, New York",To support the Future of Minority Studies Institute and Colloquium,"630,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Cornell University,"Ithaca, New York",To support digital imaging workshops for librarians at historically black colleges and universities,"450,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Cornell University,"Ithaca, New York",To support initiatives aimed at strengthening the role the Society for the Humanities plays in the instructional and scholarly activities of the University,"373,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Council of Independent Colleges,"Washington, DC",To support planning for a series of workshops to help faculty evaluate and use discipline-specific digital information,"33,150"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Courtauld Institute of Art,"London, United Kingdom",To support the Research Forum,"1,614,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Dartmouth College,"Hanover, New Hampshire",To endow a postdoctoral fellowship program in the humanities and humanistic social sciences,"2,055,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Dartmouth College,"Hanover, New Hampshire",To support an Emeritus Fellowship,"32,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,DePauw University,"Greencastle, Indiana",To support faculty career enhancement programs,"1,500,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,DePauw University,"Greencastle, Indiana",To support a program of faculty and curricular development at the Janet Prindle Institute for Ethics,"160,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Dickinson College,"Carlisle, Pennsylvania",To endow an environmental studies program,"1,400,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Dickinson College,"Carlisle, Pennsylvania",To support the planning and development of shared administrative services,"196,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Dickinson College,"Carlisle, Pennsylvania",To create an endowment for faculty career enhancement programs,"135,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Dickinson College,"Carlisle, Pennsylvania","To support the planning of a curriculum-based, college-wide initiative in environmental studies","25,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Drew University,"Madison, New Jersey",To endow an environmental studies program,"950,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Duke University,"Durham, North Carolina",To support initiatives aimed at strengthening the role the John Hope Franklin Humanities Institute plays in the instructional and scholarly activities of the University,"470,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Duke University,"Durham, North Carolina",To support the advancement of the development and deployment of an enterprise-integrated and open source 3D virtual world browser application,"100,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Emory University,"Atlanta, Georgia",To support teaching fellowships for advanced graduate students in the humanities and humanistic social sciences,"700,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Emory University,"Atlanta, Georgia",To support a visiting scholars program in the James Weldon Johnson Institute for Advanced Interdisciplinary Studies,"400,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Emory University,"Atlanta, Georgia",To support a dissertation seminar in the humanities,"86,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Federation of American Scientists,"Washington, DC",To support a planning project leading to a test of the suitability and effectiveness of virtual worlds technologies for humanistic scholarly inquiry,"302,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Fisk University,"Nashville, Tennessee",To support the University's operations,"2,000,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Fisk University,"Nashville, Tennessee",To support the University in meeting its immediate financial obligations,"1,000,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Fisk University,"Nashville, Tennessee",To support an external curricular review,"50,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,The Foundation of Tertiary Institutions of,"Johannesburg, South Africa",To support an assessment of the shared library system GAELIC,"50,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Franklin & Marshall College,"Lancaster, Pennsylvania",To endow faculty career enhancement programs,"135,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,George Mason University,"Fairfax, Virginia",To support the development of a set of automatic archiving relationships between the Zotero Web research tool and the Internet Archive,"514,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,George Washington University,"Washington, DC",To support workshops for liberal arts college faculty to enhance their knowledge of constitutional studies,"100,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University System of Georgia,"Atlanta, Georgia",To support the development of the Evergreen software project,"50,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Gettysburg College,"Gettysburg, Pennsylvania",To support a college-wide program of undergraduate research that is embedded in the curriculum,"500,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Gettysburg College,"Gettysburg, Pennsylvania",To support faculty career enhancement programs in collaboration with Dickinson and Franklin & Marshall Colleges,"195,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Gettysburg College,"Gettysburg, Pennsylvania",To endow faculty career enhancement programs,"135,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Hamilton College,"Clinton, New York",To support postdoctoral fellowships,"800,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Harvard University,"Cambridge, Massachusetts","To support activities aimed at strengthening scholarship in art history at Villa I Tatti, the Harvard University Center for Italian Renaissance Studies","479,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Harvey Mudd College,"Claremont, California",To support strategic planning,"50,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Hendrix College,"Conway, Arkansas",To support a humanities scholars program,"100,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Higher Education South Africa,"Pretoria, South Africa",To support a program on the management of institutions in higher education for potential leaders of South African universities,"230,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,The IHR Trust,"London, United Kingdom",To endow the academic and research programs of the Institute of Historical Research,"1,000,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Illinois College,"Jacksonville, Illinois",To support faculty career enhancement programs,"50,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Illinois Wesleyan University,"Bloomington, Illinois",To support a restructuring of the writing program,"175,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Indiana University,"Bloomington, Indiana","To support the publication of scholarly monographs in the humanities, in collaboration with Kent State University and Temple University","80,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Indiana University,"Bloomington, Indiana",To support an Emeritus Fellowship,"45,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Indiana University,"Bloomington, Indiana",To support additional research and related activities for an Emeritus Fellowship,"40,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Indiana University,"Bloomington, Indiana",To support an Emeritus Fellowship,"36,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,"Institute of International Education, Inc.","New York, New York",To support an evaluation of the activities of the Partnership for Higher Education in Africa,"35,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Internet Archive,"San Francisco, California",To support the development of a set of automatic archiving relationships between the Zotero Web research tool and the Internet Archive,"667,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Johns Hopkins University,"Baltimore, Maryland",To endow a program for doctoral students in the humanities,"3,000,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Johns Hopkins University,"Baltimore, Maryland",To support postdoctoral fellowships in the humanities and humanistic social sciences,"1,018,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Johnson C. Smith University,"Charlotte, North Carolina",To support enhancement of the information literacy program,"150,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Kenyon College,"Gambier, Ohio","To endow a program for innovation in interdisciplinary teaching and learning, and to support interdisciplinary faculty initiatives","600,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Knox College,"Galesburg, Illinois",To support independent student research and scholarship,"228,750"
2007,HIGHER EDUCATION AND SCHOLARSHIP,The Kohala Center,"Kamuela, Hawaii",To support the establishment of dissertation and postdoctoral fellowships for Native Hawaiian scholars and others committed to the advancement of Hawaiian history and culture,"500,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Lafayette College,"Easton, Pennsylvania",To support faculty career enhancement programs,"300,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Lafayette College,"Easton, Pennsylvania",To support the planning and implementation of a college-wide initiative aimed at diversifying the student body,"50,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Lake Forest College,"Lake Forest, Illinois",To support environmental studies,"725,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Lehigh University,"Bethlehem, Pennsylvania",To support the development and implementation of a student-faculty residential learning community at South Mountain College,"555,400"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Lehigh University,"Bethlehem, Pennsylvania",To support a leadership development program,"50,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Lewis and Clark College,"Portland, Oregon",To support postdoctoral fellowships,"450,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Macalester College,"St. Paul, Minnesota",To support environmental studies,"300,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Macalester College,"St. Paul, Minnesota",To support postdoctoral fellowships,"225,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Marlboro College,"Marlboro, Vermont",To support curricular reform and pedagogical innovation,"29,600"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Middlebury College,"Middlebury, Vermont",To support further development of the Segue Collaborative Knowledge System,"50,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Morehouse College,"Atlanta, Georgia",To endow the Morehouse Opportunity Fund,"2,000,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Morehouse College,"Atlanta, Georgia","To support the Martin Luther King, Jr. Collection","1,500,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Morehouse College,"Atlanta, Georgia",To support work to enhance the general education curriculum,"350,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Morehouse College,"Atlanta, Georgia",To support an intensive Spanish language program for the Atlanta University Center,"210,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Mount Holyoke College,"South Hadley, Massachusetts","To support curricular, admissions, and financial initiatives that strengthen institutional sustainability","2,500,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Mount Holyoke College,"South Hadley, Massachusetts",To support projects that strengthen library services and programs,"50,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,National Academy of Sciences,"Washington, DC","To support a study of ""University Management of Intellectual Property: Lessons from a Generation of Bayh-Dole Experience""","300,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,National Academy of Sciences,"Washington, DC",To support a study of research doctorate programs in the United States,"200,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,"National History Center, Inc.","Washington, DC",To support summer seminars for recent PhDs and advanced graduate students in history working on aspects of decolonization,"585,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,The New School,"New York, New York",To support a series of workshops and seminars at Eugene Lang College to explore innovative approaches and best practices in curricular reform and faculty development at liberal arts colleges,"43,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,New York Public Library,"New York, New York",To endow the Scholars-in-Residence Program at the Schomburg Center for Research in Black Culture,"1,000,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,New York Public Library,"New York, New York",To support the Schomburg-Mellon Summer Humanities Undergraduate Institute,"450,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,New York University,"New York, New York","To support the publication of scholarly monographs in the humanities, in collaboration with Fordham University, the University of Virginia, Temple University, and Rutgers, The State University of New Jersey","1,376,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Newberry Library,"Chicago, Illinois","To support summer training institutes in vernacular paleography in collaboration with the Folger Shakespeare Library, Getty Research Institute, Henry E. Huntington Library & Art Gallery, and Harry Ransom Humanities Research Center at the University of Texas at Austin","775,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Northwestern University,"Evanston, Illinois",To support a New Directions Fellowship,"209,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Northwestern University,"Evanston, Illinois",To support an Emeritus Fellowship,"54,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Open Polytechnic of New Zealand,"Wellington, New Zealand","To support the development of a set of e-learning tools, including the Mahara e-portfolio, that integrate with the Moodle learning management system","100,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,"Organization for Tropical Studies, Inc.","Durham, North Carolina",To support the Undergraduate Studies in Ecology Program,"500,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Participatory Culture Foundation,"Worcester, Massachusetts",To support further development of the Miro video player,"50,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,The Patriot League,"Center Valley, Pennsylvania",To support research on admissions policies for student-athletes and the role of intercollegiate athletics,"40,250"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Pennsylvania State University,"University Park, Pennsylvania",To support a New Directions Fellowship,"164,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Phillips Academy,"Andover, Massachusetts",To endow the Institute for Recruitment of Teachers,"2,000,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Pomona College,"Claremont, California",To support a New Directions Fellowship,"195,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Princeton University,"Princeton, New Jersey",To support a Distinguished Achievement Award,"1,500,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Princeton University,"Princeton, New Jersey",To support a New Directions Fellowship,"253,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Princeton University,"Princeton, New Jersey",To support linking College and Beyond data to other data to study employment and earnings patterns,"230,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Princeton University,"Princeton, New Jersey",To support additional research and related activities for a New Directions Fellowship,"15,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Queen's University at Kingston,"Kingston, Canada",To support editorial and related activities of the Benjamin Disraeli Letters project,"455,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Queens College,"Flushing, New York","To support planning for an expansion of offerings in the Department of Classical, Middle Eastern, and Asian Languages and Cultures","50,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Randolph College,"Lynchburg, Virginia","To support ARTstor participation with Hampden-Sydney, Lynchburg, Mary Baldwin, and Randolph Macon Colleges, and the Averett, Eastern Mennonite, and Shenandoah Universities","92,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Reed College,"Portland, Oregon",To endow the performing arts program,"1,500,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Reed College,"Portland, Oregon",To support faculty career enhancement programs,"225,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,"Renaissance Society of America, Inc.","New York, New York",To support research fellowships for graduate students and scholars,"50,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Rhodes College,"Memphis, Tennessee",To support environmental studies,"550,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Rhodes University,"Grahamstown, South Africa",To support doctoral studies in the humanities and social sciences,"640,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Rhodes University,"Grahamstown, South Africa",To support discretionary initiatives of the vice-chancellor,"100,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Rhodes University,"Grahamstown, South Africa",To support the Women's Academic Solidarity Association,"100,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Rice University,"Houston, Texas",To support research seminars and related activities for faculty members and graduate students in the School of Humanities,"201,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Ripon College,"Ripon, Wisconsin",To support academic planning and interinstitutional collaboration,"15,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Robert W. Woodruff Library of the,"Atlanta, Georgia",To support the implementation of a records management program for the Atlanta University Center,"150,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,"Rutgers, The State University of New Jersey","New Brunswick, New Jersey",To support an Emeritus Fellowship,"21,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,"Salzburg Seminar in American Studies, Inc.","Middlebury, Vermont",To support international study and fellowship programs for faculty members at Appalachian and historically black colleges and universities,"900,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Shimer College,"Chicago, Illinois",To support efforts aimed at strengthening admissions and enrollment management,"50,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Smith College,"Northampton, Massachusetts",To support the Summer Institute in Art Museum Studies,"400,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Social Science Research Council,"New York, New York",To support research and consultation on scholarship in the area of regional and transregional studies,"50,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Society for Historians of the Early American Republic,"Philadelphia, Pennsylvania",To support an undergraduate American history seminar for students of the early republic,"178,500"
2007,HIGHER EDUCATION AND SCHOLARSHIP,"Southeastern Library Network, Inc.","Atlanta, Georgia",To support a review of the Appalachian College Association Central Library,"33,000"
