year,category,recipient,location,grant_description,award_amt
2005,HIGHER EDUCATION AND SCHOLARSHIP,The Emeriti Consortium for Retirement Health,"New Windsor, New York",To support administrative costs,"2,500,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Emory University,"Atlanta, Georgia",To renew support for the Mellon Mays Undergraduate Fellowship program,"170,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Emory University,"Atlanta, Georgia",To support a dissertation seminar in the humanities,"71,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Emory University,"Atlanta, Georgia",To support the development of the visiting scholars program at the James Weldon Johnson Institute for Interdisciplinary Studies and Social Advocacy,"11,110"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Five Colleges Incorporated,"Amherst, Massachusetts",To support cooperation in the joint appointment of faculty across its participating institutions,"2,000,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Five Colleges Incorporated,"Amherst, Massachusetts",To support the consortium's membership in the Emeriti Retirement Health Solutions program,"16,584"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Foundation for Library and Information Service,"Pretoria, South Africa","To support efforts to relocate, organize, and index items in the Cape Town clippings collection","25,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,The Foundation of Tertiary Institutions of the,"Johannesburg, South Africa",To support the creation of the Virtual Education Site,"250,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Franklin & Marshall College,"Lancaster, Pennsylvania",To support programs designed to increase faculty involvement in residential life,"100,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Gallaudet University,"Washington, DC","To support the development of a digital video archive documenting the language, culture, and history of the deaf","500,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,"Georgia Foundation for Independent Colleges, Inc.","Atlanta, Georgia",To support the consortium's membership in the Emeriti Retirement Health Solutions program,"15,060"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Gettysburg College,"Gettysburg, Pennsylvania",To support a student-faculty summer research program,"50,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Gettysburg College,"Gettysburg, Pennsylvania",To support membership in the Emeriti Retirement Health Solutions program,"46,728"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Gordon College,"Wenham, Massachusetts",To support membership in the Emeriti Retirement Health Solutions program,"31,272"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Graduate School and University Center,"New York, New York",To support an Emeritus Fellowship,"53,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,"Great Lakes Colleges Association, Inc.","Ann Arbor, Michigan",To strengthen collegial governance within GLCA institutions,"50,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Hamilton College,"Clinton, New York",To support faculty career enhancement in collaboration with Colgate University and Skidmore and Union Colleges,"500,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Hamilton College,"Clinton, New York",To support faculty recruitment efforts and an undergraduate mentorship program,"50,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Hampden-Sydney College,"Hampden-Sydney, Virginia",To support membership in the Emeriti Retirement Health Solutions program,"15,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Harvard University,"Cambridge, Massachusetts",To support a Distinguished Achievement Award,"1,500,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Harvard University,"Cambridge, Massachusetts",To support initiatives aimed at strengthening the role that the Humanities Center in the Faculty of Arts and Sciences plays in the instructional and scholarly activities of the University,"117,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Harvard University,"Cambridge, Massachusetts",To support editorial and research costs of the I Tatti Renaissance Library series,"50,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Harvard University,"Cambridge, Massachusetts",To supplement support for a seminar and workshop on Atlantic history,"35,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Harvard University,"Cambridge, Massachusetts",To support an Emeritus Fellowship,"17,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Harvey Mudd College,"Claremont, California",To support membership in the Emeriti Retirement Health Solutions program,"15,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Haverford College,"Haverford, Pennsylvania",To endow a postdoctoral fellowship program,"1,500,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Haverford College,"Haverford, Pennsylvania",To support cooperation with Bryn Mawr and Swarthmore Colleges in the joint appointment of faculty across the institutions,"670,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Haverford College,"Haverford, Pennsylvania",To renew support for the Mellon Mays Undergraduate Fellowship program,"185,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Haverford College,"Haverford, Pennsylvania",To support membership in the Emeriti Retirement Health Solutions program,"38,520"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Hendrix College,"Conway, Arkansas",To support a humanities scholars program,"100,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Heritage University,"Toppenish, Washington","To support two new endowed chairs, one in linguistics and American Indian languages and the other in fine and cultural arts","1,500,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Heritage University,"Toppenish, Washington",To renew support for the Mellon Mays Undergraduate Fellowship program,"140,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Hobart and William Smith Colleges,"Geneva, New York",To support existing environmental studies programs,"300,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Howard University,"Washington, DC",To support curricular enhancement activities,"100,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Hunter College,"New York, New York",To support substantial curriculum revision and enhancement,"500,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Hunter College,"New York, New York",To support strengthening of the general education curriculum,"100,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Hunter College,"New York, New York",To renew support for the Mellon Mays Undergraduate Fellowship program,"100,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Illinois Wesleyan University,"Bloomington, Illinois","To support stipends for faculty, visiting artists, and scholars to teach in the May term","50,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Indiana University,"Bloomington, Indiana",To support the development of an open source financial information system that will serve institutions of higher education,"2,500,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Indiana University,"Bloomington, Indiana",To support an Emeritus Fellowship,"51,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Indiana University,"Bloomington, Indiana",To support an Emeritus Fellowship,"36,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Indiana University,"Bloomington, Indiana",To support an Emeritus Fellowship,"19,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Institute for Advanced Study,"Princeton, New Jersey",To support fellowships for assistant professors at the School of Historical Studies,"792,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,"Ithaka Harbors, Inc.","New York, New York",To support operating and transitional expenses for the National Institute for Technology and Liberal Education,"6,000,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,"Ithaka Harbors, Inc.","New York, New York",To support operating expenses and transition planning of the National Institute for Technology and Liberal Education,"500,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,"Ithaka Harbors, Inc.","New York, New York",To support the acquisition of equipment and materials for the Samora Machel Documentation Center,"48,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,"Ithaka Harbors, Inc.","New York, New York",To support a preliminary investigation of the Organization for Open Source Software concept (formerly called Educore),"35,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Johns Hopkins University,"Baltimore, Maryland",To support a Distinguished Achievement Award,"1,500,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Johnson C. Smith University,"Charlotte, North Carolina",To support information literacy and digitization programs,"300,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Kalamazoo College,"Kalamazoo, Michigan",To support membership in the Emeriti Retirement Health Solutions program,"18,888"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Kenyon College,"Gambier, Ohio",To support activities that engage Kenyon more directly with its surrounding community,"50,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Knox College,"Galesburg, Illinois",To support strengthening of technologies in its classrooms and across the curriculum,"49,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Lake Forest College,"Lake Forest, Illinois",To support continuation of its curricular initiatives in Chicago,"450,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Lake Forest College,"Lake Forest, Illinois",To support the implementation and training for a collaborative information technology system,"100,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Lawrence University,"Appleton, Wisconsin",To support the development of a sophomore tutorial program,"50,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Leadership Enterprise for a Diverse America,"New York, New York",To support research exploring early intervention programs designed to improve the precollege preparedness of high school students from disadvantaged backgrounds,"1,500,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Lehigh University,"Bethlehem, Pennsylvania",To support strengthening of its international study abroad program,"28,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,LeMoyne-Owen College,"Memphis, Tennessee",To support a review of its general education curriculum,"50,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Lewis and Clark College,"Portland, Oregon",To support an assessment of its information management system,"50,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Lycoming College,"Williamsport, Pennsylvania",To support membership in the Emeriti Retirement Health Solutions program,"28,056"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Macalester College,"St. Paul, Minnesota",To endow a postdoctoral fellowship program,"1,500,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Macalester College,"St. Paul, Minnesota",To renew support for the Mellon Mays Undergraduate Fellowship program,"278,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Marine Biological Laboratory,"Woods Hole, Massachusetts",To support enhancement of the Semester in Environmental Science program,"400,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Massachusetts Institute of Technology,"Cambridge, Massachusetts",To support a Distinguished Achievement Award,"1,500,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Massachusetts Institute of Technology,"Cambridge, Massachusetts",To support the development of software to address large-scale data interoperability issues,"1,500,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,McGill University,"Montreal, Canada",To support initiatives for strengthening scholarship and training in French Atlantic Studies,"462,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Michigan State University,"East Lansing, Michigan",To support a summer research program in mathematics and ecology,"480,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Middlebury College,"Middlebury, Vermont",To support the creation of a data collection and analysis center at Northwestern University to measure student athletes' academic outcomes,"1,475,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Middlebury College,"Middlebury, Vermont",To support its existing environmental studies program,"300,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Millsaps College,"Jackson, Mississippi","To support the integration of student research, service-learning, and study abroad activities into the liberal arts curriculum","50,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Morehouse College,"Atlanta, Georgia",To support student retention initiatives,"300,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Mount Holyoke College,"South Hadley, Massachusetts",To support the 2005 Czech and Slovak Library Information Network seminar on Eastern European library services,"5,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,"National History Center, Inc.","Washington, DC",To support seminars on the history of decolonization in collaboration with The Library of Congress,"250,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,National Humanities Center,"Research Triangle Park, North Carolina",To support a program of transatlantic summer institutes for recent PhDs,"662,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,National Humanities Center,"Research Triangle Park, North Carolina",To support summer initiatives focused on the intensive study of selected literary texts,"471,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,New England Association of Schools and,"Bedford, Massachusetts","To support planning for an extensive, collaborative research study of student learning at liberal arts colleges in New England","49,500"
2005,HIGHER EDUCATION AND SCHOLARSHIP,New School University,"New York, New York",To support the development of a history program for all undergraduate students,"500,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Oberlin College,"Oberlin, Ohio",To strengthen the international dimension of its curriculum,"200,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Oberlin College,"Oberlin, Ohio",To renew support for the Mellon Mays Undergraduate Fellowship program,"160,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,"PEN American Center, Inc.","New York, New York",To support a coordinator who will help establish new PEN centers in the developing world and make more effective the relationships among existing centers worldwide,"49,680"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Pennsylvania State University,"University Park, Pennsylvania",To support the Africana Research Center's emerging scholars speakers series,"10,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Pepperdine University,"Malibu, California",To support membership in the Emeriti Retirement Health Solutions program,"81,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Philemon Foundation,"Ardmore, Pennsylvania",To support the completion of the publication of the works of Carl Jung,"40,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Phillips Academy-Andover,"Andover, Massachusetts",To support the Institute for the Recruitment of Teachers' efforts to prepare outstanding undergraduates for entry into doctoral programs and careers in teaching,"700,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Pomona College,"Claremont, California",To support a New Directions Fellowship,"179,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Princeton University,"Princeton, New Jersey",To renew support for the Mellon Mays Undergraduate Fellowship program,"238,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Princeton University,"Princeton, New Jersey",To support a study of the performance of minority students in law schools,"170,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Princeton University,"Princeton, New Jersey",To support a study of factors contributing to the academic success of students from disadvantaged backgrounds,"69,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Princeton University,"Princeton, New Jersey",To support a study of factors contributing to the academic success of students from disadvantaged backgrounds,"15,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Reed College,"Portland, Oregon",To support scholarly activities of the faculty and research opportunities for students,"300,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Rhodes University,"Grahamstown, South Africa",To support a master's and doctoral fellowship program,"1,000,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Rice University,"Houston, Texas",To renew support for the Mellon Mays Undergraduate Fellowship program,"235,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Robert W. Woodruff Library of the Atlanta University,"Atlanta, Georgia",To support JSTOR and ARTstor access as well as the creation of an institutional repository,"120,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Robert W. Woodruff Library of the Atlanta University,"Atlanta, Georgia",To support the development of an information literacy program for institutions in the Atlanta University Center community,"90,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Saint Mary's College,"Notre Dame, Indiana",To support membership in the Emeriti Retirement Health Solutions program,"20,040"
2005,HIGHER EDUCATION AND SCHOLARSHIP,"Salzburg Seminar in American Studies, Inc.","Middlebury, Vermont",To support fellowships for faculty members at historically black colleges and universities and at colleges in central Appalachia to attend sessions of the Salzburg Seminar,"220,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Sarah Lawrence College,"Bronxville, New York",To provide faculty support and professional development,"250,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Sarah Lawrence College,"Bronxville, New York",To support membership in the Emeriti Retirement Health Solutions program,"18,960"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Seattle Pacific University,"Seattle, Washington",To support membership in the Emeriti Retirement Health Solutions program,"15,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Skidmore College,"Saratoga Springs, New York",To support strengthening the link between the Tang Teaching Museum and Art Gallery and Skidmore's curriculum,"45,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Smith College,"Northampton, Massachusetts",To renew support for the Mellon Mays Undergraduate Fellowship program,"302,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Smith College,"Northampton, Massachusetts",To support a New Directions Fellowship,"233,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Smith College,"Northampton, Massachusetts",To support membership in the Emeriti Retirement Health Solutions program,"79,896"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Social Science Research Council,"New York, New York",To support the SSRC-Mellon Mays Graduate Initiatives,"1,500,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Social Science Research Council,"New York, New York",To support planning for a program of predissertation fellowship for graduate students in the humanities and humanistic social sciences,"50,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Social Science Research Council,"New York, New York",To support the participation of US-based scholars in a series of summer institutes exploring approaches to scholarship and teaching about Islam in the Eurasian region,"38,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,"Southern Education Foundation, Inc.","Atlanta, Georgia","To support instructional technology, preparation for reaccreditation, and philanthropy programs for historically black colleges and universities","1,500,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Southwestern University,"Georgetown, Texas",To support a collaborative leadership and student exchange program,"100,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Southwestern University,"Georgetown, Texas",To support planning for the development of a digital database to provide archaeological study opportunities for liberal arts faculty and students,"8,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Spelman College,"Atlanta, Georgia",To support a collaborative faculty development program with Bennett College that would strengthen the women's studies programs at both campuses,"50,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Spelman College,"Atlanta, Georgia",To support a review of its student services program,"43,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,St. Lawrence University,"Canton, New York",To support planning for the ConnectNY library consortium,"10,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,St. Olaf College,"Northfield, Minnesota",To support membership in the Emeriti Retirement Health Solutions program,"48,936"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Stanford University,"Stanford, California",To renew support for the Mellon Mays Undergraduate Fellowship program,"202,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Stanford University,"Stanford, California",To support a Sawyer Seminar on the historical and cultural sources of significant contemporary developments,"120,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Stanford University,"Stanford, California",To support research workshops in the humanities for faculty members and advanced graduate students,"120,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Stanford University,"Stanford, California",To support an Emeritus Fellowship,"41,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Swarthmore College,"Swarthmore, Pennsylvania",To support cooperation with Bryn Mawr and Haverford Colleges in the joint appointment of faculty across the institutions,"670,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Swarthmore College,"Swarthmore, Pennsylvania",To support faculty career enhancement,"633,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Swarthmore College,"Swarthmore, Pennsylvania",To renew support for the Mellon Mays Undergraduate Fellowship program,"70,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Syracuse University,"Syracuse, New York",To support joint scholarly activities in selected areas of the humanities in collaboration with Cornell University and the University of Rochester,"1,000,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Syracuse University,"Syracuse, New York","To support an assessment of collaborative activities in the humanities among Syracuse and Cornell Universities and the University of Rochester, and planning for extending these partnerships","33,400"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Tertiary Education Network,"Rondebosch, South Africa",To support the development of information technology capacity in higher education in South Africa and neighboring African countries,"1,200,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Tertiary Education Network,"Rondebosch, South Africa",To support the development of national research and education networks in a number of African countries,"1,000,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Tiffin University,"Tiffin, Ohio",To support membership in the Emeriti Retirement Health Solutions program,"22,728"
2005,HIGHER EDUCATION AND SCHOLARSHIP,The Tomás Rivera Policy Institute,"Los Angeles, California",To support the development of a strategic plan that would guide future education initiatives,"30,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Trinity College,"Hartford, Connecticut",To support revisions to the curriculum,"250,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Trinity College,"Hartford, Connecticut",To support a planning process to advance Trinity's academic mission and enhance the quality of the living and working environment,"50,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Tufts University,"Medford, Massachusetts",To support the development of the Visual Understanding Environment (VUE) Version 2,"1,000,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Union College,"Schenectady, New York",To support the administrative costs of the Emeriti Retirement Health Solutions program,"750,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Union Theological Seminary,"New York, New York",To support membership in the Emeriti Retirement Health Solutions program,"15,036"
2005,HIGHER EDUCATION AND SCHOLARSHIP,"United Negro College Fund, Inc.","Fairfax, Virginia",To renew support for the Mellon Mays Undergraduate Fellowship program,"1,970,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,"United Negro College Fund, Inc.","Fairfax, Virginia",To support a collaborative Mellon Mays Undergraduate Fellowship Women's College Colloquia Program,"22,500"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University College London,"London, United Kingdom",To support postdoctoral fellowships in the humanities and related social sciences,"1,180,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of California at Berkeley,"Berkeley, California",To support initiatives aimed at strengthening the role the Doreen B. Townsend Center for the Humanities plays in the instructional and scholarly activities of the University,"365,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of California at Berkeley,"Berkeley, California",To support a Sawyer Seminar on the historical and cultural sources of significant contemporary developments,"120,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of California at Berkeley,"Berkeley, California",To support initiatives aimed at strengthening the role the Doreen B. Townsend Center for the Humanities plays in the instructional and scholarly activities of the University,"50,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of California at Irvine,"Irvine, California",To support a New Directions Fellowship,"172,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of California at Los Angeles,"Los Angeles, California",To support postdoctoral fellowships in the humanities and humanistic social sciences,"1,510,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of Cambridge,"Cambridge, United Kingdom",To support a Sawyer Seminar on the historical and cultural sources of significant contemporary developments,"120,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of Cape Town,"Cape Town, South Africa","To support master's and doctoral fellowships in the humanities through the University Science, Humanities and Engineering Partnerships in Africa (USHEPiA) program","660,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of Cape Town,"Cape Town, South Africa",To support the Intellectual Property Research Unit within the Faculty of Law,"400,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of Cape Town,"Cape Town, South Africa",To support research on higher education in South Africa,"211,400"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of Cape Town,"Cape Town, South Africa",To complete the digitization of materials relating to the indigenous peoples of western South Africa,"125,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of Cape Town,"Cape Town, South Africa",To support the purchase of a laser scanner to be used by the cultural heritage database project,"75,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of Cape Town,"Cape Town, South Africa",To support the development of benchmarking processes for the USHEPiA program,"50,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of Cape Town,"Cape Town, South Africa",To support the work of the Centre for Popular Memory to record and preserve oral histories,"10,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of Cape Town,"Cape Town, South Africa",To support the travel and research necessary to complete a manuscript on the spatial development of universities,"10,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of Cape Town,"Cape Town, South Africa",To support efforts to create a comprehensive catalog of archived materials of the Black Sash organization,"10,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of Chicago,"Chicago, Illinois",To support a Distinguished Achievement Award,"1,500,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of Chicago,"Chicago, Illinois",To support a residency program for and curricular collaboration with the St. Paul Chamber Orchestra,"600,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of Chicago,"Chicago, Illinois",To renew support for the Mellon Mays Undergraduate Fellowship program,"370,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of Chicago,"Chicago, Illinois",To support initiatives aimed at strengthening the role that the Franke Institute for the Humanities plays in the instructional and scholarly activities of the University,"350,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of Chicago,"Chicago, Illinois",To support a New Directions Fellowship,"246,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of Chicago,"Chicago, Illinois",To support a New Directions Fellowship,"160,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of Chicago,"Chicago, Illinois",To support a Sawyer Seminar on the historical and cultural sources of significant contemporary developments,"120,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of Connecticut,"Storrs, Connecticut",To support the completion of work on the collections of the African National Congress archived at the University of Fort Hare,"250,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of Minnesota,"Minneapolis, Minnesota",To support exchanges of graduate students and faculty members in the humanities and related social sciences with those from the University of the Western Cape,"700,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of Minnesota,"Minneapolis, Minnesota",To support the HBCU/UMN honors program,"450,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of Minnesota,"Minneapolis, Minnesota",To support a dissertation seminar in the humanities,"117,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of North Carolina at Chapel Hill,"Chapel Hill, North Carolina","To support efforts to encourage minorities and other students to consider academic careers in the humanities, social sciences, and fine arts","650,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of Oklahoma,"Norman, Oklahoma",To support short-term travel fellowships at the History of Science Collections,"300,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of Oxford,"Oxford, United Kingdom",To support the strengthening of research and instruction in American history,"500,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of Oxford,"Oxford, United Kingdom",To support a Sawyer Seminar on the historical and cultural sources of significant cultural developments,"120,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of Pennsylvania,"Philadelphia, Pennsylvania",To support initiatives aimed at strengthening the role the Penn Humanities Forum plays in the instructional and scholarly activities of the University,"378,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of Pennsylvania,"Philadelphia, Pennsylvania",To renew support for the Mellon Mays Undergraduate Fellowship program,"323,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of Pennsylvania,"Philadelphia, Pennsylvania",To support a New Directions Fellowship,"161,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of Southern California,"Los Angeles, California",To renew support for the Mellon Mays Undergraduate Fellowship program,"150,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of the Sciences in Philadelphia,"Philadelphia, Pennsylvania",To support membership in the Emeriti Retirement Health Solutions program,"15,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of the South,"Sewanee, Tennessee",To support membership in the Emeriti Retirement Health Solutions program,"34,680"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of the Western Cape,"Bellville, South Africa","To support fellowships for master's, doctoral, and postdoctoral students in the humanities","215,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of the Witwatersrand,"Johannesburg, South Africa",To support the Wits Institute for Social and Economic Research,"1,200,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of the Witwatersrand,"Johannesburg, South Africa",To support efforts to cover legal and administrative costs to establish the South African Rock Art Digital Archive as a legal entity,"25,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of Toronto,"Toronto, Canada",To support a Sawyer Seminar on the historical and cultural sources of significant contemporary developments,"120,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of Virginia,"Charlottesville, Virginia",To support an Emeritus Fellowship,"27,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of Wisconsin at Madison,"Madison, Wisconsin",To support research workshops in the humanities,"50,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,University of Wisconsin at Madison,"Madison, Wisconsin",To support an Emeritus Fellowship,"32,000"
