year,category,recipient,location,grant_description,award_amt
2006,HIGHER EDUCATION AND SCHOLARSHIP,American University - Central Asia,"Bishkek, Kyrgyz Republic",To support the development of a two-semester course sequence in the history and culture of Central Asia,"40,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,American University of Beirut,"New York, New York",To support strengthening interdisciplinary collaboration among faculty and developing outreach programs that affirm the existence of career opportunities for humanities graduates,"18,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,"American University of Paris, Inc.","Paris, France",To support the development of the American International Consortium of Academic Libraries,"300,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,"American University of Paris, Inc.","Paris, France","To support curricular, faculty, and undergraduate programs","200,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,"American University of Paris, Inc.","Paris, France","To support a conference to foster library and information technology collaboration among American universities in Europe, the Middle East, and Africa","50,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Amherst College,"Amherst, Massachusetts",To endow fellowships for scholars in the humanities and humanistic social sciences at the Folger Shakespeare Library,"400,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Amherst College,"Amherst, Massachusetts",To support an Emeritus Fellowship,"55,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Appalachian College Association,"Berea, Kentucky","To endow the position of director of academic affairs, and to support faculty career enhancement programs","3,050,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Appalachian College Association,"Berea, Kentucky",To expand the shared online catalog of the Central Library,"600,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Appalachian College Association,"Berea, Kentucky",To support a pilot collaborative faculty development program,"250,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Appalachian College Association,"Berea, Kentucky",To support an expansion of the collaborative Watershed Project,"50,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,"Associated Colleges of the Midwest, Inc.","Chicago, Illinois",To support strategic planning and instructional technology initiatives,"50,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,"Associated Colleges of the South, Inc.","Atlanta, Georgia",To support the planning of a faculty career enhancement program that addresses the needs of faculty members at the consortium's 16 colleges and universities,"38,350"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Bard College,"Annandale-on-Hudson, New York",To support the Bard-Smolny Virtual Campus Program,"250,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Bard College,"Annandale-on-Hudson, New York",To support the reestablishment of the International Human Rights Exchange program in partnership with the University of the Witwatersrand,"150,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Barnard College,"New York, New York",To support faculty career enhancement programs in collaboration with 22 liberal arts colleges and universities,"1,090,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Barnard College,"New York, New York","To support the ""River Summer"" program","200,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Barnard College,"New York, New York",To support programs to increase the diversity of the faculty,"200,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Barnard College,"New York, New York",To support a planning committee that will consider faculty development initiatives at liberal arts colleges,"5,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Bennett College,"Greensboro, North Carolina",To support revision of the core curriculum,"200,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Bennett College,"Greensboro, North Carolina",To support transition planning,"200,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Bethune-Cookman College,"Daytona Beach, Florida",To support revision of the first-year curricula,"500,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Birmingham-Southern College,"Birmingham, Alabama",To support programs to promote the scholarly study of human rights,"50,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Bowdoin College,"Brunswick, Maine",To support the establishment of a collaborative collection development and management system with Bates and Colby Colleges for their libraries,"280,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Brandeis University,"Waltham, Massachusetts",To support a New Directions Fellowship,"217,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Brooklyn College,"Brooklyn, New York",To support the development of a first- and second-year initiative that aims to improve sophomore retention,"40,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Bryn Mawr College,"Bryn Mawr, Pennsylvania",To support an Emeritus Fellowship,"54,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Bryn Mawr College,"Bryn Mawr, Pennsylvania",To support the planning and pilot stage of the Teaching and Learning Initiative,"50,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Bryn Mawr College,"Bryn Mawr, Pennsylvania",To support a program that would enhance graduate education for women in mathematics,"50,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Cape Higher Education Consortium,"Rondebosch, South Africa",To support the position of system implementation librarian at the Cape Library Consortium,"110,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Cape Higher Education Consortium,"Rondebosch, South Africa",To support the Consortium's administrative costs for recruiting and preparing students for an exchange with the University of North Carolina,"20,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Carleton College,"Northfield, Minnesota",To support a New Directions Fellowship,"195,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Carnegie Mellon University,"Pittsburgh, Pennsylvania",To support a summer program for faculty members and undergraduate students at historically black colleges and universities,"225,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Carnegie Mellon University,"Pittsburgh, Pennsylvania",To support the development and implementation of co-curricular programs to improve residential life for a diverse student body,"50,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,City University of New York,"New York, New York",To support scholarships for students in the Honors College program,"750,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Clafin University,"Orangeburg, South Carolina",To support access to the JSTOR collections,"45,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Colby College,"Waterville, Maine",To support programs for curricular enhancement,"150,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Colgate University,"Hamilton, New York",To support the environmental studies program,"300,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,College Entrance Examination Board,"New York, New York",To support an exploration of innovative proposals for improving the effectiveness of the student financial aid system,"50,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,College of William and Mary,"Williamsburg, Virginia",To support curricular revision and enhancement,"300,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,College of Wooster,"Wooster, Ohio",To support an endowment for a new writing program,"200,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Colorado College,"Colorado Springs, Colorado",To support faculty members in the humanities and social sciences in anticipation of faculty retirements,"400,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Columbia University,"New York, New York",To support a fellowship program for graduate students in the humanities and social sciences to learn social science methods,"453,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Columbia University,"New York, New York",To support graduate students in the humanities and humanistic social sciences,"250,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Columbia University,"New York, New York",To support a dissertation seminar in the humanities,"115,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Cornell University,"Ithaca, New York",To support a New Directions Fellowship,"195,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Cornell University,"Ithaca, New York","To support a Sawyer Seminar on the historical and cultural sources of significant contemporary developments, entitled ""Social Movements and Regime Change in Latin America and Post-Communist Europe""","120,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Cornell University,"Ithaca, New York",To support an Emeritus Fellowship,"52,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Council for European Studies,"New York, New York",To support predissertation research fellowships for graduate students in the humanities and humanistic social sciences,"300,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Council of Independent Colleges,"Washington, DC",To support the strengthening of information literacy programs and ensuring the effective use of academic facilities in liberal arts colleges,"257,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Council of Independent Colleges,"Washington, DC","To support a program that will help new college and university presidents become successful, long-term leaders of their institutions","100,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Denison University,"Granville, Ohio",To endow The William G. Bowen Distinguished Professorship and The William G. and Mary Ellen Bowen Research Scholarships,"3,000,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Doane College,"Crete, Nebraska",To support a strategic planning process,"30,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Drew University,"Madison, New Jersey",To support a reexamination of liberal arts education at the University,"50,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Duke University,"Durham, North Carolina",To support the University's Visual Studies Initiative,"2,500,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Education Conservancy,"Portland, Oregon",To support organizational development and activities aimed at the alignment of college admissions practices with educational principles,"100,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Elizabethtown College,"Elizabethtown, Pennsylvania",To support strengthening of the College's international programming,"25,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,The Emeriti Consortium for Retirement Health,"New Windsor, New York",To support ongoing operational costs,"1,500,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Five Colleges Incorporated,"Amherst, Massachusetts",To support the expansion of language offerings for independent learners at its five member institutions,"600,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Franklin & Marshall College,"Lancaster, Pennsylvania",To support the integration of students' international study experiences into the college curriculum,"100,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Furman University,"Greenville, South Carolina",To support planning and programs related to the implementation of environmental initiatives for Furman's new and renovated science facilities,"200,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,George Mason University,"Fairfax, Virginia","To support the development of version 2 of Zotero, a scholarly tool for Web-based research, including the development of Zotero Server","890,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,George Washington University,"Washington, DC",To support the planning of workshops for liberal arts college faculty to enhance their knowledge of constitutional studies,"50,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,George Washington University,"Washington, DC",To support summer archival training institutes for graduate students in the humanities and humanistic social sciences,"50,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Georgia State University,"Atlanta, Georgia",To support a study of the effects of access to information technology on disparities in academic productivity among tiers of institutions and between men and women,"203,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Goucher College,"Baltimore, Maryland",To support curricular planning for study-abroad programs,"50,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Graduate School and University Center,"New York, New York",To support initiatives aimed at strengthening the role the Center for the Humanities plays in the instruction and scholarly activities of the University,"431,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Graduate School and University Center,"New York, New York",To support an Emeritus Fellowship,"55,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,"Great Lakes Colleges Association, Inc.","Ann Arbor, Michigan",To support a faculty career enhancement program for the Association's member institutions,"600,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,"Great Lakes Colleges Association, Inc.","Ann Arbor, Michigan",To support the development of an international liberal arts college alliance,"47,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Grinnell College,"Grinnell, Iowa",To endow a postdoctoral fellowship program,"1,500,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Hamilton College,"Clinton, New York",To support the third phase of the longitudinal assessment program,"200,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Hampshire College,"Amherst, Massachusetts",To support an assessment of campus administrative systems,"50,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Hartwick College,"Oneonta, New York","To support strategic planning initiatives with special attention to assessment, exploration of collaborative relationships, and program development","40,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Harvard University,"Cambridge, Massachusetts",To support a Distinguished Achievement Award,"1,500,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Harvard University,"Cambridge, Massachusetts",To support the editorial and research costs of the I Tatti Renaissance Library series,"1,200,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Harvard University,"Cambridge, Massachusetts","To support the International Seminar on the History of the Atlantic World, 1500-1825 and related activities","800,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Harvard University,"Cambridge, Massachusetts",To support the Mandela Fellowships Program at the W.E.B. Du Bois Institute,"500,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Harvard University,"Cambridge, Massachusetts",To support initiatives aimed at strengthening the role the Humanities Center in the Faculty of Arts and Sciences plays in the instruction and scholarly activities of the University,"350,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Harvard University,"Cambridge, Massachusetts",To support graduate students in the humanities and humanistic social sciences,"250,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Harvard University,"Cambridge, Massachusetts",To support international scholarly collaboration on the history of the Sino-Japanese War of 1937-45,"46,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Harvard University,"Cambridge, Massachusetts","To support a study of the effects of college counseling on high-achieving, low-income students","33,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Harvard University,"Cambridge, Massachusetts",To support a survey and analysis of precollegiate enrichment and access programs,"12,675"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Hobart and William Smith Colleges,"Geneva, New York",To support the environmental studies program,"200,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Hobart and William Smith Colleges,"Geneva, New York",To support programs to improve student services and to further engage the Colleges in the Geneva community,"150,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,"Humanity in Action, Inc.","New York, New York",To support programs of foreign study,"200,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Humboldt State University,"Arcata, California",To support a Mellon Award for Technology Collaboration,"100,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,The Ifa Lethu Foundation,"Pretoria, South Africa",To support planning meetings and workshops on the repatriation of South African artworks,"16,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Indiana University,"Bloomington, Indiana",To support the Kuali Research Administration project,"1,500,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Indiana University,"Bloomington, Indiana",To support an Emeritus Fellowship,"55,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Indiana University,"Bloomington, Indiana",To support a feasibility study regarding the development of an open source student services system,"38,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Institute for Advanced Study,"Princeton, New Jersey",To support the Science Initiative Group,"550,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Institute for Advanced Study,"Princeton, New Jersey",To support senior visiting members at the School of Historical Studies,"497,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Institute for Advanced Study,"Princeton, New Jersey",To support the African Mathematics Millennium Science Initiative,"250,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Institute of International Education Inc.,"New York, New York",To support a competitive grants process subsequent to the Frontiers of Knowledge University Leaders' Forum,"50,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Internet Archive,"San Francisco, California",To support a Mellon Award for Technology Collaboration,"100,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,"Ithaka Harbors, Inc.","New York, New York",To support the integration of 12 selective West Coast liberal arts colleges into the activities and programming of the National Institute for Technology and Liberal Education,"2,500,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,"Ithaka Harbors, Inc.","New York, New York",To support operating and transitional expenses for the National Institute for Technology and Liberal Education,"2,000,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Johns Hopkins University,"Baltimore, Maryland",To support an Emeritus Fellowship,"38,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Johnson C. Smith University,"Charlotte, North Carolina",To support the University's information literacy institute,"150,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Kalamazoo College,"Kalamazoo, Michigan",To support a planning process for attracting and retaining a more diverse faculty and student body,"50,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Kenyon College,"Gambier, Ohio",To support a pilot program of intensive preorientation writing workshops for entering students,"49,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Lake Forest College,"Lake Forest, Illinois",To support curricular revision and enhancement,"500,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Lewis and Clark College,"Portland, Oregon",To support environmental studies,"300,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Marine Biological Laboratory,"Woods Hole, Massachusetts",To support the Semester in Environmental Science program,"40,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,McDaniel College,"Westminster, Maryland",To support faculty career enhancement programs,"200,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Michigan State University,"East Lansing, Michigan",To support a study of the principal impact and outcomes of the Foundation's faculty career enhancement program,"15,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Middlebury College,"Middlebury, Vermont",To support a New Directions Fellowship,"181,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Middlebury College,"Middlebury, Vermont",To support the creation and operation of a secure Web-based interface for receiving and storing data files from institutions participating in the College Sports Project,"150,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Middlebury College,"Middlebury, Vermont",To support curricular review,"50,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Middlebury College,"Middlebury, Vermont",To support an Emeritus Fellowship,"28,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Morehouse College,"Atlanta, Georgia",To support the College's intensive Spanish language programs,"330,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Morehouse College,"Atlanta, Georgia",To support transition planning,"210,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Morehouse College,"Atlanta, Georgia","To support an archivist and curator to manage and handle the books and papers of Dr. Martin Luther King, Jr.","50,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Mount Holyoke College,"South Hadley, Massachusetts",To support the work of information officers in enhancing effective library management,"490,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Mount Holyoke College,"South Hadley, Massachusetts",To support innovative programming and a new position aimed at strengthening the academic achievement of first-generation college students and members of disadvantaged groups,"200,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Muhlenberg College,"Allentown, Pennsylvania",To support a pilot program for curricular revision and improvement,"75,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,National Academy of Sciences,"Washington, DC","To support planning, the commissioning of background papers, and other organizing activities for the Frontiers of Knowledge University Leaders' Forum","30,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,The Needham Research Institute,"Cambridge, United Kingdom",To support fellowship programs for Chinese and US-based scholars in the humanities and humanistic social sciences,"598,300"
2006,HIGHER EDUCATION AND SCHOLARSHIP,New York Public Library,"New York, New York",To endow and support fellowships for scholars at the Dorothy and Lewis B. Cullman Center for Scholars and Writers,"1,800,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,New York University,"New York, New York",To support a Distinguished Achievement Award,"1,500,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,New York University,"New York, New York",To support the New York office of the Partnership for Higher Education in Africa,"200,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,The New-York Historical Society,"New York, New York",To support completion of the documentary film Objects and Memory,"40,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Northwestern University,"Evanston, Illinois",To support an Emeritus Fellowship,"45,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Oberlin College,"Oberlin, Ohio",To support a collaborative program to recruit undergraduate students to the library profession,"575,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Omohundro Institute of Early American History,"Williamsburg, Virginia",To support the participation of African scholars and graduate students at a conference in Ghana on the domestic and international consequences of the first governmental efforts to abolish the Atlantic slave trade,"50,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,The Open University,"Milton Keynes, United Kingdom",To support a Mellon Award for Technology Collaboration,"50,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Opera di Santa Maria del Fiore,"Florence, Italy",To support completion of an electronic archive of documents relating to the planning and construction of the dome of the cathedral of Florence from 1417 to 1436,"50,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,"Organization for Tropical Studies, Inc.","Durham, North Carolina",To support undergraduate programs and particularly the participation of liberal arts college students and faculty,"600,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Pitzer College,"Claremont, California",To support the establishment of an endowment for a faculty director for the Center for the Study of Global Communities,"300,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Plymouth State University,"Plymouth, New Hampshire",To support a Mellon Award for Technology Collaboration,"50,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Pomona College,"Claremont, California",To support a postdoctoral fellowship program,"1,800,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Pomona College,"Claremont, California",To support a New Directions Fellowship,"195,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Pomona College,"Claremont, California",To support an Emeritus Fellowship,"39,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Pontifical Institute of Mediaeval Studies,"Toronto, Canada",To endow fellowships for scholars in the humanities and humanistic social sciences,"1,250,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Princeton University,"Princeton, New Jersey",To support research on undergraduate attrition at public universities,"1,280,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Princeton University,"Princeton, New Jersey",To support graduate students in the humanities and humanistic social sciences,"250,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Princeton University,"Princeton, New Jersey",To support an Emeritus Fellowship,"55,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Princeton University,"Princeton, New Jersey",To support an Emeritus Fellowship,"53,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Princeton University,"Princeton, New Jersey",To support an Emeritus Fellowship,"42,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Public Policy Partnership,"Cape Town, South Africa",To support the completion fellowships of the current fellows,"1,600,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Randolph-Macon College,"Ashland, Virginia",To support curricular revision,"300,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Rensselaer Polytechnic Institute,"Troy, New York",To support a Mellon Award for Technology Collaboration,"50,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Rhodes College,"Memphis, Tennessee",To support the development of a pilot project for a digital archive of the civil rights era,"50,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Rhodes University,"Grahamstown, South Africa",To support honors fellowships in the humanities,"400,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Rhodes University,"Grahamstown, South Africa",To support postdoctoral fellowships in the humanities,"200,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Rice University,"Houston, Texas",To support an Emeritus Fellowship,"54,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Ripon College,"Ripon, Wisconsin",To support faculty development,"25,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Robert W. Woodruff Library of the Atlanta,"Atlanta, Georgia",To support a strategic plan for the member archives,"150,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Saint Augustine's College,"Raleigh, North Carolina",To support tutorial and advising programs,"250,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Sarah Lawrence College,"Bronxville, New York",To support the building of the College's endowment while simultaneously providing immediate budgetary relief,"3,000,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Skidmore College,"Saratoga Springs, New York",To support the environmental studies program,"300,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Skidmore College,"Saratoga Springs, New York",To support substantial curricular revision and enhancement,"200,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Smith College,"Northampton, Massachusetts",To support a postdoctoral fellowship program,"1,800,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Smith College,"Northampton, Massachusetts",To support faculty career enhancement programs,"1,500,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Social Science Research Council,"New York, New York",To support the International Dissertation Research Fellowship program and related activities,"4,357,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Social Science Research Council,"New York, New York",To support predissertation fellowships and related workshops for graduate students in the humanities and humanistic social sciences,"2,000,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Social Science Research Council,"New York, New York",To support the administration of the SSRC-Predoctoral Grant Program for Mellon Mays graduate students,"1,000,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Social Science Research Council,"New York, New York","To support the participation of US-based scholars in a series of summer institutes exploring approaches to scholarship about Islam in the Eurasian region, and related activities","50,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Society for Historians of the Early American Republic,"Philadelphia, Pennsylvania",To continue support of an undergraduate American history seminar for students of the early republic,"85,300"
2006,HIGHER EDUCATION AND SCHOLARSHIP,South African Bibliographic and Information,"Centurion, South Africa",To support a program to enroll higher education institutions in JSTOR,"20,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,South African Institute for Advanced Constitutional,"Johannesburg, South Africa","To support research fellowships for judges, academics, and doctoral fellows, and associated administrative costs","500,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,South African National Biodiversity Institute,"Cape Town, South Africa",To support the development of a doctoral program for scientists who are members of previously disadvantaged groups,"290,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,"Southeastern Library Network, Inc.","Atlanta, Georgia",To support the Historically Black Colleges and Universities Library Leadership program,"600,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,"Southeastern Library Network, Inc.","Atlanta, Georgia",To support workshops on redesigning work flows at libraries in liberal arts colleges and historically black institutions,"20,650"
2006,HIGHER EDUCATION AND SCHOLARSHIP,"Southeastern Library Network, Inc.","Atlanta, Georgia",To support an internship program for associate-level librarians at historically black colleges and universities to visit research libraries in the Southeast,"20,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,"Southern Education Foundation, Inc.","Atlanta, Georgia",To establish an endowment to support programs that would strengthen historically black colleges and universities,"3,000,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Southwestern University,"Georgetown, Texas",To support a collaborative faculty exchange program,"150,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Spelman College,"Atlanta, Georgia",To support the electronic portfolio project,"66,700"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Spelman College,"Atlanta, Georgia",To support a program that would enhance graduate education for women in mathematics,"50,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Spelman College,"Atlanta, Georgia",To support an internal review of the general education curriculum,"35,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,St. John's College,"Santa Fe, New Mexico",To support improvement of student recruitment and admissions practices,"50,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,St. Lawrence University,"Canton, New York",To support curricular initiatives and institutional research,"200,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Stanford University,"Stanford, California","To support a Sawyer Seminar on the historical and cultural sources of significant contemporary developments, entitled ""The Dynamics of Inequality""","120,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Stanford University,"Stanford, California","China and Europe, 500-800 CE""","120,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Stanford University,"Stanford, California",To support an Emeritus Fellowship,"37,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Syracuse University,"Syracuse, New York",To support natural language processing technology for JSTOR and other scholarly repositories,"40,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Thurgood Marshall Scholarship Fund,"New York, New York",To support the publication of a scholarly volume with the working title HBCUs Models of Success: Supporting Achievement & Retention of Black Males,"45,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Trinity College,"Hartford, Connecticut",To support a curricular restructuring in order to emphasize Trinity's special interests in and focus on urban and global education,"3,000,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Trust for African Rock Art,"Chicago, Illinois",To complete the documentation of digitized slides of African rock art,"50,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Union College,"Schenectady, New York",To support programs designed to increase faculty involvement in residential life,"100,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,"United Negro College Fund, Inc.","Fairfax, Virginia",To support a faculty career enhancement program that provides opportunities to improve teaching and learning and advances faculty research,"1,600,000"
