year,category,recipient,location,grant_description,award_amt
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of California at Los Angeles,"Los Angeles, California",To support a summer program for undergraduate students from historically black colleges and universities,"300,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of California at Los Angeles,"Los Angeles, California",To support an Emeritus Fellowship,"55,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of California at Los Angeles,"Los Angeles, California",To support an Emeritus Fellowship,"50,500"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of California at Los Angeles,"Los Angeles, California",To support ongoing scholarly activities by a former New Directions fellowship recipient,"50,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of California at Los Angeles,"Los Angeles, California",To support the Mellon Mays Undergraduate Fellowship program,"22,500"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of California at Riverside,"Riverside, California",To support graduate research workshops in the humanities,"110,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of California at Santa Barbara,"Santa Barbara, California",To support exploratory research activities in the uses of botanical data for historical inquiry,"16,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of Cambridge,"Cambridge, United Kingdom",To support the Correspondence of Charles Darwin,"2,100,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of Cambridge,"Cambridge, United Kingdom","To support the interdisciplinary work of humanities centers through postdoctoral fellowships at the Centre for Research in the Arts, Social Sciences, and Humanities","584,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of Cape Town,"Cape Town, South Africa",To support masters and doctoral fellowships in the humanities,"800,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of Cape Town,"Cape Town, South Africa",To support OpenUCT,"800,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of Cape Town,"Cape Town, South Africa",To support strengthening of the university's research culture through the engagement of senior research scholars,"750,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of Cape Town,"Cape Town, South Africa",To support the renewal of a writing center internship program for Mellon Mays Undergraduate Fellowship students at the postbaccalaureate level,"133,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of Cape Town,"Cape Town, South Africa",To support the renewal of a regional leadership program for South African members of the Mellon Mays Undergraduate Fellowship program,"133,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of Cape Town,"Cape Town, South Africa",To support a series of courses and workshops in the areas of conservation and curatorship,"53,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of Cape Town,"Cape Town, South Africa",To cover the cost of administrative support for research on higher education in South Africa,"17,200"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of Chicago,"Chicago, Illinois",To support a Distinguished Achievement Award,"1,500,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of Chicago,"Chicago, Illinois",To establish a program of Residential Fellowships in Arts Practice and Scholarship,"1,350,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of Chicago,"Chicago, Illinois",To support activities to strengthen the scholarship and teaching of Islamic studies,"600,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of Chicago,"Chicago, Illinois",To support a summer research program for Mellon Mays Undergraduate program fellows,"200,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of Chicago,"Chicago, Illinois","Interdisciplinary Approaches to a Global Transformation""","175,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of Chicago,"Chicago, Illinois","To support a Sawyer Seminar on the Comparative Study of Cultures entitled ""International Women's Human Rights: Paradigms, Paradoxes, and Possibilities""","165,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of Chicago,"Chicago, Illinois",To support an Emeritus Fellowship,"55,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of Chicago,"Chicago, Illinois",To support an Emeritus Fellowship,"47,500"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of Florida at Gainesville,"Gainesville, Florida",To support the publication of scholarly monographs in the humanities,"934,800"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of Illinois at Urbana-Champaign,"Champaign, Illinois",To support a New Directions Fellowship,"197,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of Massachusetts at Amherst,"Amherst, Massachusetts",To renew support for a multifaceted mentoring initiative that aims to enhance the experience of new faculty and improve the prospects for retaining them,"400,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of Michigan,"Ann Arbor, Michigan",To support a dissertation seminar in the humanities,"193,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of Minnesota at Twin Cities,"Minneapolis, Minnesota",To support exchanges of graduate students and faculty members in the humanities and related social sciences,"845,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of Nebraska Lincoln,"Lincoln, Nebraska","To support the publication of scholarly monographs in the humanities, in collaboration with the University of Oklahoma Press and the University of Texas Press","781,900"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of North Carolina at Chapel Hill,"Chapel Hill, North Carolina",To support a New Directions Fellowship,"221,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of North Carolina at Chapel Hill,"Chapel Hill, North Carolina","To support a Sawyer Seminar on the Comparative Study of Cultures entitled ""Precarious Work in Asia""","175,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of Notre Dame,"Notre Dame, Indiana",To support programs that promote the integration of religious thought into academic disciplines,"657,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of Oxford,"Oxford, United Kingdom","To support a Sawyer Seminar on the Comparative Study of Cultures entitled ""Understanding Human Creativity: Ecologies and Practices of Invention.""","175,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of Pennsylvania,"Philadelphia, Pennsylvania",To support postdoctoral fellowships in the humanities and related social sciences,"1,898,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of Pennsylvania,"Philadelphia, Pennsylvania",To support the Mellon Mays Undergraduate Fellowship program,"123,800"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of Pennsylvania,"Philadelphia, Pennsylvania",To support an Emeritus Fellowship,"35,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of Pennsylvania,"Philadelphia, Pennsylvania",To support an Emeritus Fellowship,"30,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of Pennsylvania,"Philadelphia, Pennsylvania",To support an Emeritus Fellowship,"24,500"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of Pretoria,"Pretoria, South Africa",To provide discretionary support to the new vice-chancellor,"150,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of Southern California,"Los Angeles, California",To support postdoctoral fellowships in the humanities and humanistic social sciences,"1,645,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of Southern California,"Los Angeles, California",To support a dissertation seminar in the humanities,"189,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of Southern California,"Los Angeles, California",To support the Mellon Mays Undergraduate Fellowship program,"123,800"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of the Western Cape,"Bellville, South Africa",To support visiting fellows in the humanities and social sciences,"200,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of the Western Cape,"Bellville, South Africa",To support the Mellon Mays Undergraduate Fellowship program,"22,500"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of the Witwatersrand,"Johannesburg, South Africa",To support the establishment of a Centre for the Creative Arts of Africa,"800,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of the Witwatersrand,"Johannesburg, South Africa",To support postdoctoral fellowships in the humanities,"350,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of the Witwatersrand,"Johannesburg, South Africa",To support the Mellon Mays Undergraduate Fellowship program,"22,500"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of Toronto,"Toronto, Canada",To support a New Directions Fellowship,"357,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of Toronto,"Toronto, Canada",To support a New Directions Fellowship,"274,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of Virginia,"Charlottesville, Virginia",To support a dissertation seminar in the humanities,"226,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of Virginia,"Charlottesville, Virginia",To support a New Directions Fellowship,"162,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of Virginia,"Charlottesville, Virginia",To support an Emeritus Fellowship,"55,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of Washington,"Seattle, Washington","To support the publication of scholarly monographs in the humanities, in collaboration with Duke University Press, Penn State University Press, and University of Pennsylvania Press","1,257,100"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of Washington,"Seattle, Washington",To support the Digital Humanities Commons at the Simpson Center for the Humanities,"600,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of Washington,"Seattle, Washington","City-Making in the 21st Century and Beyond""","172,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of Washington,"Seattle, Washington",To support an Emeritus Fellowship,"54,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of Wisconsin at Madison,"Madison, Wisconsin",To support and sustain the renewal and enhancement of core humanities departments,"10,000,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of Wisconsin at Madison,"Madison, Wisconsin","To support a Sawyer Seminar on the Comparative Study of Cultures entitled ""Globalization and the New Politics of Women's Rights""","175,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of Wisconsin at Madison,"Madison, Wisconsin","To support a Sawyer Seminar on the Comparative Study of Cultures entitled ""Biopolitics: Life in Past and Present""","174,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of Wisconsin at Madison,"Madison, Wisconsin",To support ongoing scholarly activities by a former New Directions Fellowship recipient,"50,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,University of Wisconsin at Madison,"Madison, Wisconsin",To support exploratory research activities in the uses of botanical data for historical inquiry,"17,500"
2010,HIGHER EDUCATION AND SCHOLARSHIP,Vassar College,"Poughkeepsie, New York",To support an Emeritus Fellowship,"30,500"
2010,HIGHER EDUCATION AND SCHOLARSHIP,Vassar College,"Poughkeepsie, New York",To support the preparation of recommendations for the simplification of the college's shared governance structure,"26,390"
2010,HIGHER EDUCATION AND SCHOLARSHIP,Wabash College,"Crawfordsville, Indiana",To support the development of an Asian studies program in collaboration with DePauw University,"700,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,Washington and Jefferson College,"Washington, Pennsylvania",To support retirement incentive costs of a bridge-to-retirement plan,"500,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,Washington College,"Chestertown, Maryland",To support the art program and enrich the curriculum,"331,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,Washington University in St. Louis,"St. Louis, Missouri",To support field-based seminars for graduate students and faculty members in the humanities and humanistic social sciences,"500,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,Washington University in St. Louis,"St. Louis, Missouri","To support a Sawyer Seminar on the Comparative Study of Cultures entitled ""Graeco-Arabic Rationalism in Islamic Traditionalism: The Post-Classical Period (circa 1200_1900 CE)""","175,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,Washington University in St. Louis,"St. Louis, Missouri",To support the Mellon Mays Undergraduate Fellowship program,"123,800"
2010,HIGHER EDUCATION AND SCHOLARSHIP,Washington University in St. Louis,"St. Louis, Missouri",To support an Emeritus Fellowship,"46,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,Wellesley College,"Wellesley, Massachusetts",To support an Emeritus Fellowship,"33,500"
2010,HIGHER EDUCATION AND SCHOLARSHIP,Wesleyan University,"Middletown, Connecticut",To support an environmental studies program,"800,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,Wesleyan University,"Middletown, Connecticut",To support the Mellon Mays Undergraduate Fellowship program,"123,800"
2010,HIGHER EDUCATION AND SCHOLARSHIP,Wheaton College,"Norton, Massachusetts",To renew support for the Summer Institute for Literary and Cultural Studies,"362,100"
2010,HIGHER EDUCATION AND SCHOLARSHIP,Whittier College,"Whittier, California",To support a program to integrate the resources of the Los Angeles arts community with the college curriculum,"600,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,Whittier College,"Whittier, California",To support the Mellon Mays Undergraduate Fellowship program,"22,500"
2010,HIGHER EDUCATION AND SCHOLARSHIP,Willamette University,"Salem, Oregon",To support a pilot program for interdisciplinary student-faculty research,"460,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,Willamette University,"Salem, Oregon","To support faculty innovation, reinvestment, and teaching-excellence initiatives","250,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,Willamette University,"Salem, Oregon",To support planning for a consortium of Pacific Northwestern liberal arts colleges,"100,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,Williams College,"Williamstown, Massachusetts",To support a New Directions Fellowship,"208,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,Williams College,"Williamstown, Massachusetts",To support the Mellon Mays Undergraduate Fellowship program,"123,800"
2010,HIGHER EDUCATION AND SCHOLARSHIP,Xavier University of Louisiana,"New Orleans, Louisiana",To support the continuation of a faculty development program,"505,850"
2010,HIGHER EDUCATION AND SCHOLARSHIP,Xavier University of Louisiana,"New Orleans, Louisiana",To support planning for a comprehensive engaged reading initiative,"91,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,Yale University,"New Haven, Connecticut","To support research, training, and other activities related to the study of performance","842,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,Yale University,"New Haven, Connecticut",To support the Yale Baroque Opera Project,"525,000"
2010,HIGHER EDUCATION AND SCHOLARSHIP,Yale University,"New Haven, Connecticut",To support activities to strengthen scholarship in art history at the Yale Center for British Art,"513,770"
2010,HIGHER EDUCATION AND SCHOLARSHIP,Yale University,"New Haven, Connecticut",To support ongoing scholarly activities by a former New Directions Fellowship recipient,"50,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY                                                             ,American Academy in Rome,"New York, New York",To support staff training and development initiatives,"50,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY                                                             ,"American Composers Orchestra, Inc.","New York, New York",To support the preservation of recorded sound collections,"79,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY                                                             ,American Council of Learned Societies,"New York, New York",To support a planning study for a service to offer members low-cost subscriptions to electronic databases of primary source materials,"32,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY                                                             ,American Museum of Natural History,"New York, New York",To support the cataloging of hidden collections,"117,600"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY                                                             ,American Museum of the Moving Image,"Astoria, New York",To support the further development of an open source collections management system for museums,"1,200,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY                                                             ,"American Philological Association, Inc.","Philadelphia, Pennsylvania",To support the creation of a database and software that would enable linking from online bibliographies to primary source texts in Greek and Latin,"215,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY                                                             ,American Philosophical Society,"Philadelphia, Pennsylvania",To support staff training and development initiatives,"50,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Arizona State University,"Tempe, Arizona",To support the cataloging of hidden collections,"155,600"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Association of Research Libraries,"Washington, DC",To support the development and dissemination of a code of best practices regarding the fair use of academic library materials in research and teaching,"392,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,"Buffalo State College Foundation, Inc.","Buffalo, New York",To support graduate student training in the conservation of library and special collection materials,"388,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Columbia University,"New York, New York",To endow a new senior conservator position in the university library,"1,250,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Columbia University,"New York, New York",To support the development of a prototype database of jazz discography,"155,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Cornell University,"Ithaca, New York",To support development of a feasibility study and business plan for a shared services organization for scholarly publishers,"78,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Cornell University,"Ithaca, New York",To support a program of monographic publications in German studies,"50,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Council on Library and Information Resources,"Washington, DC",To support the administration of the hidden collections grant program,"305,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Council on Library and Information Resources,"Washington, DC",To support the administration of the hidden collections grant program,"292,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Duke University,"Durham, North Carolina",To endow a new senior conservator position in the library,"1,250,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Duke University,"Durham, North Carolina",To support the completion of an online editing environment for three integrated databases of papyri,"958,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Dunhuang Academy,"Dunhuang, China","To support exhibition design, digital asset management, and fundraising","332,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,"Eleutherian Mills-Hagley Foundation, Inc.","Wilmington, Delaware",To support the cataloging of hidden collections,"246,100"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,"Eleutherian Mills-Hagley Foundation, Inc.","Wilmington, Delaware",To support staff training and development initiatives,"50,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Fisk University,"Nashville, Tennessee",To support the development of a preservation plan for the library's special collections and archives,"31,500"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,George Mason University,"Fairfax, Virginia",To support further software development of the Zotero tool for citation and document management,"600,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,George Mason University,"Fairfax, Virginia",To support regional training camps in digital methods for humanistic scholarship,"264,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Greater Washington Education,"Arlington, Virginia",To support an assessment of the video archives of the PBS NewsHour,"61,500"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Harvard University,"Cambridge, Massachusetts",To support the development of digital resources in medieval Arabic studies,"327,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Harvard University,"Cambridge, Massachusetts",To support a detailed evaluation of projects funded by the Program for Latin American Libraries and Archives,"15,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,The Henry Francis du Pont Winterthur Museum Inc.,"Winterthur, Delaware",To support staff training and development initiatives,"50,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Houston Symphony Society,"Houston, Texas",To support the preservation of recorded sound collections,"200,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Indiana University,"Bloomington, Indiana",To support an academic research program and publication series in Global Studies,"755,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Indiana University,"Bloomington, Indiana",To support the development of a sustainable scholarly assessment framework based on the large-scale aggregation of scholarly usage data,"349,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Institute of American Indian Arts Foundation,"Santa Fe, New Mexico",To support the purchase and implementation of a new integrated library system,"64,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,J. Paul Getty Trust,"Los Angeles, California",To support the cataloging of hidden collections,"154,600"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Johns Hopkins University,"Baltimore, Maryland",To support research projects using digitized medieval manuscripts and the development of an annotation tool,"347,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,King's College London,"London, United Kingdom",To support planning for a prosopography of medieval physicians,"50,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Louisiana State University and Agricultural and,"Baton Rouge, Louisiana",To support planning for an electronic journal devoted to the scholarly uses and organization of library special collections and archives,"50,800"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,"LYRASIS,","Atlanta, Georgia","To support the development of services to assist libraries in the choice, implementation, and use of open source software applications","486,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Massachusetts Historical Society,"Boston, Massachusetts",To support staff training and development initiatives,"50,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,"The Medici Archive Project, Inc.","New York, New York",To support the development of a new software system and related procedures for scholarly contributions to the online catalog of the Medici archives,"553,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Miami University,"Oxford, Ohio",To support the development and testing of a process that would improve the accuracy of the optical character recognition of digitized 18th-century texts and allow users to correct remaining errors,"41,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,National Film Preservation Foundation,"San Francisco, California",To support an on-site preservation assessment of American silent-era nitrate films currently held at the New Zealand Film Archive,"21,200"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,National Film Preservation Foundation,"San Francisco, California",To support further the on-site preservation assessment of American silent-era nitrate films currently held at the New Zealand Film Archive,"22,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,National Symphony Orchestra,"Washington, DC",To support the preservation of recorded sound archives,"200,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,New York University,"New York, New York",To support the development of methods for preserving circulating video collections in academic libraries,"523,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,New York University,"New York, New York",To support graduate student fellowships and related instructional costs in the field of book and paper conservation,"315,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,New York University,"New York, New York",To support the planning of a consortium of university presses that would sell and distribute electronic books to academic libraries,"47,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,North Carolina State University,"Raleigh, North Carolina",To support planning for the more effective federation of digital projects in the interdisciplinary area of medieval studies,"29,500"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Northeast Historic Film,"Bucksport, Maine",To support the cataloging of hidden collections,"186,900"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Northwestern University,"Evanston, Illinois",To support a workshop on natural language processing,"7,500"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,The Pierpont Morgan Library,"New York, New York",To support staff training and development initiatives,"50,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,RIPM Consortium Ltd.,"Baltimore, Maryland",To support the creation of a bibliographic index to the music journal The Chesterian,"115,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Saint Louis University,"St. Louis, Missouri","To support the development of standards, services, and scholarly tools that would enhance the use of digitized medieval manuscripts","510,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,The Saint Paul Chamber Orchestra Society,"St. Paul, Minnesota",To support the preservation of recorded sound archives,"200,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,San Diego Historical Society,"San Diego, California",To support the cataloging of hidden collections,"162,100"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Smithsonian Institution,"Washington, DC",To support the cataloging of hidden collections,"82,500"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Stanford University,"Stanford, California",To support the use and further development of the Software Environment for the Advancement of Scholarly Research (SEASR),"761,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Stanford University,"Stanford, California","To support the development of standards, services, and scholarly tools that would enhance the use of digitized medieval manuscripts","647,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Stanford University,"Stanford, California",To support the cataloging of hidden collections,"349,300"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Stanford University,"Stanford, California",To support planning for increased interoperability among digitized medieval manuscript resources,"55,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Syracuse University,"Syracuse, New York","To support a director, sound archivist, and equipment for the university library's recorded sound collection","505,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Syracuse University,"Syracuse, New York",To support the cataloging of hidden collections,"143,100"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,"University College Dublin, National University of Ireland","Dublin, Ireland",To support the development of a short title catalog of books printed on the Iberian Peninsula between 1601 and 1650,"237,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,The Regents of the University of California,"Oakland, California",To support the development of a shared repository system in the western US for print journals,"663,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,University of California at Berkeley,"Berkeley, California","To support the development of Project Bamboo, a virtual research environment for humanities scholars","1,293,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,University of California at Berkeley,"Berkeley, California",To support the creation of online tools to streamline the production of documentary editions,"457,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,University of California at Berkeley,"Berkeley, California",To support the cataloging of hidden collections,"236,200"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,University of California at Los Angeles,"Los Angeles, California",To support the development of electronic resources in medieval studies,"655,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,University of California at Los Angeles,"Los Angeles, California",To support the evaluation of open source virtual world software platforms for use in advancing humanistic research,"50,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,University of California Press Foundation,"Berkeley, California",To support the final stages of a review of the University of California Press,"45,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,University of Chicago,"Chicago, Illinois",To support the cataloging of hidden collections,"499,500"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,University of Delaware,"Newark, Delaware",To support graduate student fellowships and related instructional costs in the field of book and paper conservation,"329,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,University of Illinois at Urbana-Champaign,"Champaign, Illinois",To endow a new senior conservator position in the library,"1,250,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,University of Illinois at Urbana-Champaign,"Champaign, Illinois",To support further development of and experimentation with a set of standards and protocols for the annotation of digital resources,"674,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,University of Leeds,"Leeds, United Kingdom",To support the creation of an electronic resource that would complement the printed version of The Cambridge Edition of the Works of Ben Jonson,"246,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,University of Miami,"Coral Gables, Florida",To support the technical and organizational redesign of the Cuban Digital Theater Archive,"172,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,University of Minnesota at Twin Cities,"Minneapolis, Minnesota",To support an interdisciplinary publication program aimed at strengthening the role the university press plays in the scholarly activities of the university,"483,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,University of Nebraska Lincoln,"Lincoln, Nebraska",To support the cataloging of hidden collections,"208,500"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,University of North Carolina at Chapel Hill,"Chapel Hill, North Carolina",To support phase two of the Long Civil Rights Movement research and publication project,"500,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,University of North Carolina at Chapel Hill,"Chapel Hill, North Carolina",To support the cataloging of hidden collections,"78,400"
