year,category,recipient,location,grant_description,award_amt
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                  (),Gallaudet University,"Washington, DC",To support curriculum enhancement,"500,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                  (),Gettysburg College,"Gettysburg, Pennsylvania","To support planning efforts for Gettysburg, Dickinson, and Franklin and Marshall Colleges to build a collaborative program for faculty development","50,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                     (),Graduate School and University Center,"New York, New York",To support a fund for the recruitment and retention of humanities faculty,"1,000,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                     (),Graduate School and University Center,"New York, New York",To plan an online archive of moving images documenting dance history and performance,"166,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                     (),Graduate School and University Center,"New York, New York",To support a study comparing the outcomes of open admission at CUNY with national data on the effects of college education,"50,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                     (),Grinnell College,"Grinnell, Iowa",To support faculty career enhancement,"600,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                     (),Grinnell College,"Grinnell, Iowa",To support postdoctoral fellowship programs,"500,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                     (),Hampshire College,"Amherst, Massachusetts",To support new curricular initiatives for undergraduate students,"250,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                     (),Harvard University,"Cambridge, Massachusetts",To support a Distinguished Achievement Award,"1,500,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                     (),Harvard University,"Cambridge, Massachusetts","To support the International Seminar on the History of the Atlantic World, 1500_1825, and related activities","725,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                     (),Harvard University,"Cambridge, Massachusetts",To support a New Directions Fellowship,"235,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                     (),Harvard University,"Cambridge, Massachusetts",To support research on market changes for higher education,"225,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                     (),Harvard University,"Cambridge, Massachusetts",To support the completion of a project to digitize and catalog a collection of photographs documenting American women's history,"140,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                     (),Harvard University,"Cambridge, Massachusetts",To support the development of a standard document type definition that would facilitate the exchange of elec- tronic journals from publishers to digital archives,"41,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                 (),Historical Society of Pennsylvania,"Philadelphia, Pennsylvania",To improve access to library special collections,"490,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                 (),Howard University,"Washington, DC",To support the completion of a research project to document the influence and involvement of African Americans in the South African struggle against racial discrimination,"260,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                 (),Indiana University,"Bloomington, Indiana",To support the development of an archive of ethno- musicological moving image recordings,"875,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                 (),Institute for Advanced Study,"Princeton, New Jersey","To support a revitalized economics program, a new art history program, and a scholarship for active professors emeriti","1,200,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                 (),Institute for Advanced Study,"Princeton, New Jersey","To support an assessment of information technology needs of Vietnamese institutions of higher education, a study of the feasibility of creating a Digital Resource Center in Ho Chi Minh City, and the delivery of JSTOR to the Fulbright Economics Teaching Program","48,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                 (),International House,"New York, New York","To recruit and provide scholarships for South African students, interns, and trainees","150,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                 (),"Ithaka Harbors, Inc.","New York, New York","To provide funds for startup and initial operating activities, to be paid after Ithaka achieves tax- exempt status","5,000,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                     (),Johns Hopkins University,"Baltimore, Maryland",To support testing of the usability of a metadata harvester system for sheet music,"11,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                     (),Johnson C. Smith University,"Charlotte, North Carolina","To support two libraries serving private, historically black colleges and universities","250,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                     (),Johnson C. Smith University,"Charlotte, North Carolina",To support strengthening selected aspects of its programs,"75,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                     (),JSTOR,"New York, New York",To support the initial stage of development of a centralized digital archive that would preserve electronic journals,"1,285,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                     (),King's College London,"London, United Kingdom",To support a study on the use of computational linguistics methods for the extraction of keyword information from digital library content,"50,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                     (),Knox College,"Galesburg, Illinois",To support efforts to restructure the academic program,"50,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                     (),Lake Forest College,"Lake Forest, Illinois",To strengthen the college's educational and cultural ties with the city of Chicago,"250,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                     (),Lehigh University,"Bethlehem, Pennsylvania",To support the continuation of a program offering Web-based introductory classes,"370,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                      (),Lehigh University,"Bethlehem, Pennsylvania",To support new curricular projects,"90,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                      (),Library Information Network Consortium,"Riga, Latvia",To support the purchase of a new library automation server,"35,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                      (),Library Information Network Consortium,"Riga, Latvia",To support Latvian librarian participation at the Tallinn Conference and an upgrade of the Library Information Network Consortium's servers,"32,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                      (),Macalester College,"St. Paul, Minnesota",To support research projects on higher education and a conference series,"370,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                      (),Macalester College,"St. Paul, Minnesota",To support president-led initiatives geared to influence future directions,"180,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                      (),Marine Biological Laboratory,"Woods Hole, Massachusetts",To support an online system that indexes and organizes taxonomic information about biological organisms,"500,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                      (),Massachusetts Institute of Technology,"Cambridge, Massachusetts",To support the implementation of a digital repository system at several research institutions,"300,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                      (),Max-Planck-Gesellschaft zur Foerderung,"Munich, Germany",To improve access to library special collections,"375,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                      (),Michigan State University,"East Lansing, Michigan","To assist the National Archives in its planning to accession, organize, catalog, and provide public access to the Truth and Reconciliation Commission's records","50,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                      (),Missouri Botanical Garden,"St. Louis, Missouri",To support the purchase and implementation of an online library system to be shared by three research institutions,"279,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                      (),Modern Language Association of America,"New York, New York",To support the development of a book on electronic textual editing for scholarly publications,"40,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                      (),Morehouse College,"Atlanta, Georgia",To support the learning resource center,"1,000,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                      (),Mount Holyoke College,"South Hadley, Massachusetts",To support research on the consequences of adopting a new admissions policy in which the submission of Scholastic Aptitude Test (SAT) results are optional,"290,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                      (),Mount Holyoke College,"South Hadley, Massachusetts",To support the establishment of a research and development program at the National Library of the Czech Republic for the preservation of water-damaged materials,"100,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                      (),Mount Holyoke College,"South Hadley, Massachusetts",To support a working conference of institutions in the Academic Community Program,"46,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                      (),Mount Holyoke College,"South Hadley, Massachusetts",To support a planning process focused on the academic programs of the college,"40,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                      (),Mount Holyoke College,"South Hadley, Massachusetts",To support librarians' attendance of the Foundation- sponsored Tallinn Conference on Union Catalogs,"15,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                      (),National Academy of Sciences,"Washington, DC","To support the Board on Science, Technology, and Economic Policy's initiative to make public various reports from its Committee on Intellectual Property Rights in the Knowledge-Based Economy","50,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                (),The National and University Library of Iceland,"Reykjavik, Iceland",To support the planning of a common Web interface for searching across the collections of digitized historical newspapers in seven Nordic countries,"28,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                (),National Film Preservation Foundation,"San Francisco, California","To support the development, testing, and publication of reference tools for film preservation","165,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                (),National Humanities Center,"Research Triangle Park, North Carolina",To support a series of summer institutes focused on the intensive study of selected literary works for junior faculty members in departments of literature,"693,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                (),National Humanities Center,"Research Triangle Park, North Carolina","To support a program of transatlantic summer institutes, based in the United States and Europe, for recent PhDs in the humanities and related social sciences","570,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                (),New School University,"New York, New York",To support seminars that examine the historical and cultural sources of significant contemporary developments,"110,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                (),New School University,"New York, New York",To support a plan to include a concentration on the city in the undergraduate curriculum,"24,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                (),New York Public Library,"New York, New York",To support the development of a plan to process and catalog the archives of Cuban scholar Fernando Ortiz,"9,700"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                (),The New-York Historical Society,"New York, New York",To support the development of a policy for collecting documents and objects relating to contemporary history,"50,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                  (),Northwestern University,"Evanston, Illinois",To support postdoctoral fellowships in the humanities and related social sciences,"930,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                  (),Northwestern University,"Evanston, Illinois","To support the completion of the digital photography, image processing, and cataloging of the cave art in Dunhuang, China, as part of the development of the Mellon International Dunhuang Archive","550,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                  (),Northwestern University,"Evanston, Illinois",To support the Dunhuang Research Academy's efforts to use the digital photography of Dunhuang cave art to develop a virtual cave tour,"145,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                  (),Northwestern University,"Evanston, Illinois",To support seminars that examine the historical and cultural sources of significant contemporary developments,"110,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                  (),Northwestern University,"Evanston, Illinois",To support the planning of a project in which the Dunhuang Research Academy would use coverage and Quick-Time Virtual Reality photography to create a virtual cave experience in a new visitor education center,"21,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                  (),Oberlin College,"Oberlin, Ohio",To support the appointment of new junior or intermediate-level faculty members in the humanities and social sciences in advance of faculty retirements,"795,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                  (),Oberlin College,"Oberlin, Ohio",To support pilot projects to improve the academic support and research skills of students within institutions participating in the Mellon Minority Undergraduate Fellowship Program,"250,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                  (),Oberlin College,"Oberlin, Ohio","To support the planning of a collaborative project among head librarians at Mount Holyoke, Oberlin, Occidental, Swarthmore, and Wellesley Colleges and the Atlanta University Center institutions that would attract students from diverse backgrounds to the library profession","20,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                  (),"PEN American Center, Inc.","New York, New York",To support a series of long-range planning meetings for the leadership of International PEN,"50,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                  (),Philander Smith College,"Little Rock, Arkansas",To support strengthening selected aspects of its programs,"350,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                  (),Philander Smith College,"Little Rock, Arkansas",To support increased faculty involvement in the design of an honors program,"11,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                  (),Phillips Academy_Andover,"Andover, Massachusetts",To support the Institute for the Recruitment of Teachers' recruitment of outstanding minority undergraduates,"750,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                  (),Pomona College,"Claremont, California",To support postdoctoral fellowship programs,"500,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                  (),Pomona College,"Claremont, California",To support a New Directions Fellowship,"176,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                  (),Princeton University,"Princeton, New Jersey","To support a survey of students on the effects of the Foundation's Graduate Education Initiative, and a subsequent analysis of the data that will be collected","2,166,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                  (),Princeton University,"Princeton, New Jersey",To support a Distinguished Achievement Award,"1,500,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                  (),Princeton University,"Princeton, New Jersey",To support a Distinguished Achievement Award,"1,500,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                  (),Princeton University,"Princeton, New Jersey",To support a New Directions Fellowship,"270,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                  (),Princeton University,"Princeton, New Jersey",To support pilot projects to improve the academic support and research skills of students within institutions participating in the Mellon Minority Undergraduate Fellowship Program,"250,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                  (),Princeton University,"Princeton, New Jersey",To support a New Directions Fellowship,"172,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                     (),Princeton University,"Princeton, New Jersey",To support a feasibility study for creating a medieval module for ARTstor,"41,100"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                     (),Princeton University,"Princeton, New Jersey","To support the investigation into the possibility of creating an online archive of university lectures and to address technical challenges related to Web-based audio, video, and other digital media","25,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                     (),Princeton University,"Princeton, New Jersey",To support a study of public research universities in the United States,"25,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                     (),Princeton University,"Princeton, New Jersey",To support an investigation into the desirability and feasibility of examining the governance of public and private universities,"25,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                     (),Princeton University Press,"Princeton, New Jersey",To provide additional support for planning the develop- ment of the Electronic Enlightenment project,"10,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                     (),Randolph-Macon College,"Ashland, Virginia",To support new curricular initiatives for undergraduate students,"200,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                     (),Reed College,"Portland, Oregon",To support faculty career enhancement,"730,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                     (),The Regents of the University of California,"Oakland, California",To support planning for the systematic preservation of Web-based documents of interest to scholarly researchers,"150,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                     (),"Répertoire International de Littérature Musicale, Inc.","New York, New York","To support the Répertoire International de Littérature Musicale, Inc. in its efforts to enhance its database of music bibliography","71,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                  (),The Research Collections and Preservation,"Princeton, New Jersey",To support a feasibility study of a repository for artifactual collections,"30,500"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                  (),"Research Libraries Group, Inc.","Mountain View, California",To support the implementation of the Union Catalog on the Web,"680,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                  (),Rhodes University,"Grahamstown, South Africa",To support honors-year fellowships for students from disadvantaged backgrounds and to encourage such students to pursue graduate degrees,"418,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                  (),Rhodes University,"Grahamstown, South Africa",To support postdoctoral fellowships in the humanities,"125,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                  (),Rhodes University,"Grahamstown, South Africa",To support a visit and study of Canadian and Amer- ican universities to further the development of higher education and education policy in South Africa,"10,500"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                  (),Rice University,"Houston, Texas",To support a workshop in which members of the project team and advisory committee for the Visual Resources Association's guide to visual resource cataloging would review and revise the contents of the draft guide,"10,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                  (),Rochester Institute of Technology,"Rochester, New York",To develop and implement a spectral digital imaging system,"874,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                  (),Royal Holloway and Bedford New College,"Egham, United Kingdom",To support the development of online scholarly editions of major literary and musical works,"110,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                    (),Saint Augustine's College,"Raleigh, North Carolina",To support strengthening selected aspects of its programs,"75,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                    (),School of Oriental and African Studies,"London, United Kingdom",To support postdoctoral fellowships in the humanities and related social sciences,"683,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                    (),School of Oriental and African Studies,"London, United Kingdom",To support a half-time position to work with scholars on new activities at the School's Centre of Contemporary Central Asia and the Caucasus,"16,300"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                    (),Scripps College,"Claremont, California",To support a program of importance to the institution,"250,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                    (),Skidmore College,"Saratoga Springs, New York",To support faculty career enhancement,"80,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                    (),Smith College,"Northampton, Massachusetts",To support faculty career enhancement,"2,500,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                    (),Smith College,"Northampton, Massachusetts",To support postdoctoral fellowship programs,"500,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                    (),Smith College,"Northampton, Massachusetts",To support foreign study programs,"165,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                    (),Social Science Research Council,"New York, New York",To support the International Dissertation Field Research Program,"4,050,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                    (),Social Science Research Council,"New York, New York",To support the administration of the Mellon Minority Undergraduate Fellowship Conferences for graduate students and recent PhDs,"1,500,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                    (),Social Science Research Council,"New York, New York",To administer the Mellon Minority Undergraduate Fellowship's Predoctoral Research Program for graduate students,"1,000,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                    (),South African Bibliographic and,"Centurion, South Africa","To support costs associated with the South African delegation to the Mellon Foundation Conference on Union Catalogs in Tallinn, Estonia","11,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                    (),"Southern Education Foundation, Inc.","Atlanta, Georgia",To support the expansion of the Instructional Technology Assistance Project,"640,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                    (),"Southern Education Foundation, Inc.","Atlanta, Georgia","To support the libraries at private, historically black colleges and universities","175,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                    (),"Southern Education Foundation, Inc.","Atlanta, Georgia",To support the design of a leadership program for presidents of historically black colleges and universities,"125,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                    (),"Southern Education Foundation, Inc.","Atlanta, Georgia",To support strategic planning activities instituted by a new president,"50,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                    (),Spelman College,"Atlanta, Georgia",To support strengthening selected aspects of its programs,"123,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                    (),St. Lawrence University,"Canton, New York",To support planning for the Connect New York Library consortium for independent colleges,"40,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                    (),St. Mary's College of Maryland,"St. Mary's City, Maryland",To support international student exchange,"35,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                   (),Stanford University,"Stanford, California",To support further development and implementation of a distributed system for the long-term archiving of electronic journals,"1,000,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                   (),Stanford University,"Stanford, California","To support the development of an ""Assignment and Assessment manager,"" an open-source, modular, learning support tool that would operate within the Foundation-supported Open Knowledge Initiative framework","560,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                   (),Stanford University,"Stanford, California",To support the evaluation of a program for the delivery of instruction in political science to classrooms in Russian universities,"275,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                   (),State University of New York at Buffalo,"Buffalo, New York",To support the development of online scholarly editions of major literary and musical works,"170,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                   (),Stiftung Preussischer Kulturbesitz,"Berlin, Germany",To support a meeting of German and American art historians and curators to explore the need for and feasibility of building shared image databases,"39,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                   (),Survivors of the Shoah Visual History Foundation,"Los Angeles, California",To support a pilot project that would explore the scholarly uses of a large and important digital video archive in the research and instructional programs of three research universities,"1,000,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                   (),Survivors of the Shoah Visual History Foundation,"Los Angeles, California",To support a meeting at which representatives from the Shoah Foundation and three research universities would identify the technical requirements for making Shoah's online video oral history database accessible at the three institutions,"9,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                  (),Teachers College _ Columbia University,"New York, New York",To establish and support a Visiting Minority Scholars Program,"300,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                  (),Temple University,"Philadelphia, Pennsylvania",To support a history of the Higher Education Resources Service,"320,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                  (),Temple University,"Philadelphia, Pennsylvania",To support research on the history of the Higher Education Resources Service program,"43,455"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                  (),Tougaloo College,"Tougaloo, Mississippi",To support strengthening selected aspects of its programs,"85,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                  (),Trinity College,"Hartford, Connecticut",To support a six-month data collection and analysis project concerning the costs of athletic expenditures in New England Small College Athletic Conference programs,"30,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                  (),Trust for African Rock Art,"Chicago, Illinois",To support the digitization of a collection of photographs of African rock art,"243,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                  (),Tufts University,"Medford, Massachusetts",To support the exploration of digital materials within and among collections,"470,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                  (),Tuskegee University,"Tuskegee, Alabama",To support planning and evaluation for integrating technology into the liberal arts curriculum,"50,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                      (),Union College,"Schenectady, New York",To support the second phase of the College Retirement Project,"795,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                      (),Union College,"Schenectady, New York",To support the faculty retirement project,"47,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                      (),Union Institute,"Cincinnati, Ohio",To support a strategic planning process instituted by a new president,"20,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                      (),University Library Bratislava,"Bratislava, Slovakia",To support the software license needed for the Slovak union catalog,"34,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                      (),University of Aberdeen,"Aberdeen, United Kingdom",For seminars that examine the historical and cultural sources of significant contemporary developments,"107,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                      (),University of California at Berkeley,"Berkeley, California",To support research on pricing and the nature of competition in the scholarly journals industry,"395,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                      (),University of California at Berkeley,"Berkeley, California",To support initiatives aimed at strengthening the role university humanities centers play in the instructional and scholarly activities of their home institutions,"300,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                      (),University of California at Berkeley,"Berkeley, California",To support doctoral training in Latin American sociology,"250,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                      (),University of California at Berkeley,"Berkeley, California",To support research and teaching focused on the structure and performance of the US scientific research system,"197,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                      (),University of California at Berkeley,"Berkeley, California",To support the development of a program to enhance undergraduate student research and information skills,"138,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                      (),University of California at Berkeley,"Berkeley, California",To support a New Directions Fellowship,"131,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                      (),University of California at Berkeley,"Berkeley, California",To support a New Directions Fellowship,"121,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                   (),University of California at Irvine,"Irvine, California",To support seminars that examine the historical and cultural sources of significant contemporary developments,"110,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                   (),University of California at Los Angeles,"Los Angeles, California","To support the creation and study of three- dimensional, virtual reality computer models of buildings and monuments in ancient Rome","750,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                   (),University of California at Los Angeles,"Los Angeles, California",To support a summer program in the humanities and social sciences,"370,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                   (),University of California at Los Angeles,"Los Angeles, California",To support doctoral training in Latin American sociology,"250,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                   (),University of California at Los Angeles,"Los Angeles, California",To support the California Medieval History Seminar,"90,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                   (),University of California at Riverside,"Riverside, California",To support graduate research workshops in the humanities,"166,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                   (),University of California at San Diego,"La Jolla, California",To create a prototype union catalog for art images,"750,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                   (),University of California at San Diego,"La Jolla, California","To support the selection, documentation, and digitization of images for ARTstor's Image Gallery","98,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                   (),University of California at Santa Barbara,"Santa Barbara, California","To support initiatives by research libraries to develop new models for assisting scholars, and for managing and disseminating scholarly information","40,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                   (),University of Cape Town,"Cape Town, South Africa",To support an eight-month study of strategies employed by the University of Cape Town to enhance racial and socioeconomic equity in enrollment and completion,"44,300"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                    (),"University of Cape Town Fund, Inc.","New York, New York",To support a fellowship program for black students at the University of Cape Town Opera School and support for the Opera School,"500,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                    (),"University of Cape Town Fund, Inc.","New York, New York",To support postdoctoral fellowships in the humanities,"125,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                    (),"University of Cape Town Fund, Inc.","New York, New York",To support the development and strengthening of the Academy of Science of South Africa,"75,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                    (),"University of Cape Town Fund, Inc.","New York, New York",To support the professional development needs of women in leadership positions in universities and technikons in South Africa,"39,500"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                    (),University of Chicago,"Chicago, Illinois",To support a Distinguished Achievement Award,"1,500,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                    (),University of Chicago,"Chicago, Illinois",To support initiatives aimed at strengthening the role university humanities centers play in the instructional and scholarly activities of their home institutions,"300,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                    (),University of Chicago,"Chicago, Illinois",To support dissertation seminars in the humanities,"191,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                    (),"University of Colorado Foundation, Inc.","Boulder, Colorado",To support the American Economic Association Summer Minority Program,"85,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                    (),University of Denver,"Denver, Colorado",To support the professional development needs of women in leadership positions in universities and technikons in South Africa,"550,500"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                    (),University of Denver,"Denver, Colorado",To support research on the history of the Higher Education Resources Service program,"50,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                 (),University of Hertfordshire,"Hatfield, United Kingdom","To support an analysis of the policies, organization, and costs associated with the digital and print-based reproduction services of art museums","200,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                 (),University of Illinois at Urbana-Champaign,"Champaign, Illinois",To support an initiative to strengthen the humanities,"1,250,000"
2002,HIGHER EDUCATION AND SCHOLARSHIP                                                                 (),University of Illinois at Urbana-Champaign,"Champaign, Illinois",To support the retrospective conversion of library card catalog records to a standard electronic format,"1,000,000"
